id_transaction,no_ligne,id_produit,quantite,id_emplacement_source,id_emplacement_destination,lot_serie,code_motif
BL/ME25/06503,,31473,100,627,COSTUMER LOCATION,,
BL/ME25/06503,,31482,100,627,COSTUMER LOCATION,,
BL/ME25/06503,,31729,450,535,COSTUMER LOCATION,,
BL/ME25/06503,,31595,100,548,COSTUMER LOCATION,,
BL/ME25/05412,,31993,200,627,COSTUMER LOCATION,,
BL/ME25/05412,,31551,1000,625,COSTUMER LOCATION,,
BL/ME25/05412,,31567,200,291,COSTUMER LOCATION,,
BL/ME25/05412,,31569,400,364,COSTUMER LOCATION,,
BL/ME25/05412,,31554,4000,555,COSTUMER LOCATION,,
BL/ME25/05412,,31584,300,548,COSTUMER LOCATION,,
BL/ME25/05412,,34016,400,627,COSTUMER LOCATION,,
BL/ME25/05412,,34014,200,625,COSTUMER LOCATION,,
BL/ME25/05412,,32081,24,366,COSTUMER LOCATION,,
BL/ME25/05412,,34015,100,627,COSTUMER LOCATION,,
BL/ME25/05412,,31724,2000,214,COSTUMER LOCATION,,
BL/ME25/05412,,31725,4050,532,COSTUMER LOCATION,,
BL/ME25/05412,,31723,2000,540,COSTUMER LOCATION,,
BL/ME25/05412,,32079,12,628,COSTUMER LOCATION,,
BL/ME25/05412,,32089,36,628,COSTUMER LOCATION,,
BL/ME25/05412,,32088,150,628,COSTUMER LOCATION,,
BL/ME25/05412,,32087,72,628,COSTUMER LOCATION,,
BL/ME25/05412,,36155,24,628,COSTUMER LOCATION,,
BL/ME25/05412,,36658,24,628,COSTUMER LOCATION,,
BL/ME25/05412,,38744,24,639,COSTUMER LOCATION,,
BL/ME25/05412,,31995,200,627,COSTUMER LOCATION,,
BL/ME25/05412,,31987,60,302,COSTUMER LOCATION,,
BL/ME25/05571,,31440,80,369,COSTUMER LOCATION,,
BL/ME25/05571,,31441,40,632,COSTUMER LOCATION,,
BL/ME25/05571,,31565,800,555,COSTUMER LOCATION,,
BL/ME25/05571,,31584,100,548,COSTUMER LOCATION,,
BL/ME25/05571,,31587,100,301,COSTUMER LOCATION,,
BL/ME25/05571,,31554,500,555,COSTUMER LOCATION,,
BL/ME25/05571,,31724,200,214,COSTUMER LOCATION,,
BL/ME25/05571,,31730,60,535,COSTUMER LOCATION,,
BL/ME25/05571,,31725,300,532,COSTUMER LOCATION,,
BL/ME25/06755,,31732,400,540,COSTUMER LOCATION,,
BL/ME25/06755,,31723,400,540,COSTUMER LOCATION,,
BL/ME25/06755,,31554,700,555,COSTUMER LOCATION,,
BL/ME25/06755,,31557,300,296,COSTUMER LOCATION,,
BL/ME25/06755,,31565,400,555,COSTUMER LOCATION,,
BL/ME25/06755,,31549,200,364,COSTUMER LOCATION,,
BL/ME25/06755,,31569,200,627,COSTUMER LOCATION,,
BL/ME25/06755,,31556,100,364,COSTUMER LOCATION,,
BL/ME25/06755,,31543,100,364,COSTUMER LOCATION,,
BL/ME25/06755,,31551,200,625,COSTUMER LOCATION,,
BL/ME25/06755,,31558,100,1403,COSTUMER LOCATION,,
BL/ME25/06755,,31985,160,627,COSTUMER LOCATION,,
BL/ME25/06755,,31993,300,627,COSTUMER LOCATION,,
BL/ME25/06755,,31994,300,627,COSTUMER LOCATION,,
BL/ME25/06755,,31995,300,627,COSTUMER LOCATION,,
BL/ME25/06794,,31775,40,626,COSTUMER LOCATION,,
BL/ME25/06794,,31775,0,626,COSTUMER LOCATION,,
BL/ME25/06794,,31779,90,1403,COSTUMER LOCATION,,
BL/ME25/06803,,31388,120,214,COSTUMER LOCATION,,
BL/ME25/06836,,32086,60,628,COSTUMER LOCATION,,
BL/ME25/06836,,32078,60,628,COSTUMER LOCATION,,
BL/ME25/06836,,32002,90,627,COSTUMER LOCATION,,
BL/ME25/06836,,31995,300,627,COSTUMER LOCATION,,
BL/ME25/05476,,32079,120,628,COSTUMER LOCATION,,
BL/ME25/05476,,32080,90,366,COSTUMER LOCATION,,
BL/ME25/05476,,32081,60,366,COSTUMER LOCATION,,
BL/ME25/05476,,32082,6,376,COSTUMER LOCATION,,
BL/ME25/05476,,32082,102,628,COSTUMER LOCATION,,
BL/ME25/05476,,32083,30,376,COSTUMER LOCATION,,
BL/ME25/05476,,32084,180,628,COSTUMER LOCATION,,
BL/ME25/05476,,32085,150,628,COSTUMER LOCATION,,
BL/ME25/05476,,32086,360,628,COSTUMER LOCATION,,
BL/ME25/05476,,32087,360,628,COSTUMER LOCATION,,
BL/ME25/05476,,32088,198,628,COSTUMER LOCATION,,
BL/ME25/05476,,32089,132,628,COSTUMER LOCATION,,
BL/ME25/05476,,32089,18,366,COSTUMER LOCATION,,
BL/ME25/05476,,36155,30,628,COSTUMER LOCATION,,
BL/ME25/05476,,36498,30,628,COSTUMER LOCATION,,
BL/ME25/05476,,31725,3000,532,COSTUMER LOCATION,,
BL/ME25/05874,,32056,4,268,COSTUMER LOCATION,,
BL/ME25/05874,,32057,3,240,COSTUMER LOCATION,,
BL/ME25/05874,,32058,12,242,COSTUMER LOCATION,,
BL/ME25/06182,,40923,60,318,COSTUMER LOCATION,,
BL/ME25/06182,,40925,360,334,COSTUMER LOCATION,,
BL/ME25/06182,,41177,160,583,COSTUMER LOCATION,,
BL/ME25/06182,,41178,150,583,COSTUMER LOCATION,,
BL/ME25/06194,,35576,100,626,COSTUMER LOCATION,,
BL/ME25/06194,,35585,100,626,COSTUMER LOCATION,,
BL/ME25/06194,,35584,100,627,COSTUMER LOCATION,,
BL/ME25/06194,,31587,200,301,COSTUMER LOCATION,,
BL/ME25/06194,,31584,100,555,COSTUMER LOCATION,,
BL/ME25/06194,,31756,360,534,COSTUMER LOCATION,,
BL/ME25/06194,,31754,600,533,COSTUMER LOCATION,,
BL/ME25/06194,,31755,600,77,COSTUMER LOCATION,,
BL/ME25/06194,,31731,300,214,COSTUMER LOCATION,,
BL/ME25/06194,,31730,180,214,COSTUMER LOCATION,,
BL/ME25/06194,,31733,30,20,COSTUMER LOCATION,,
BL/ME25/05304,,31451,80,627,COSTUMER LOCATION,,
BL/ME25/05304,,32086,30,628,COSTUMER LOCATION,,
BL/ME25/05304,,32087,30,628,COSTUMER LOCATION,,
BL/ME25/05304,,31551,200,625,COSTUMER LOCATION,,
BL/ME25/05304,,31687,100,365,COSTUMER LOCATION,,
BL/ME25/05304,,32078,66,628,COSTUMER LOCATION,,
BL/ME25/05304,,31482,100,627,COSTUMER LOCATION,,
BL/ME25/05304,,31732,600,214,COSTUMER LOCATION,,
BL/ME25/05304,,31757,120,288,COSTUMER LOCATION,,
BL/ME25/05304,,31725,300,1403,COSTUMER LOCATION,,
BL/ME25/05304,,31730,120,535,COSTUMER LOCATION,,
BL/ME25/05304,,34013,300,625,COSTUMER LOCATION,,
BL/ME25/05304,,34017,300,625,COSTUMER LOCATION,,
BL/ME25/05304,,34402,50,625,COSTUMER LOCATION,,
BL/ME25/05304,,34015,1200,627,COSTUMER LOCATION,,
BL/ME25/05304,,35595,160,202,COSTUMER LOCATION,,
BL/ME25/05304,,35574,300,626,COSTUMER LOCATION,,
BL/ME25/05304,,35580,100,626,COSTUMER LOCATION,,
BL/ME25/05304,,35584,300,626,COSTUMER LOCATION,,
BL/ME25/05304,,35594,50,627,COSTUMER LOCATION,,
BL/ME25/05304,,31549,100,364,COSTUMER LOCATION,,
BL/ME25/05304,,31566,50,377,COSTUMER LOCATION,,
BL/ME25/05304,,31567,50,291,COSTUMER LOCATION,,
BL/ME25/05304,,31706,100,528,COSTUMER LOCATION,,
BL/ME25/05304,,31437,100,627,COSTUMER LOCATION,,
BL/ME25/05662,,31464,200,289,COSTUMER LOCATION,,
BL/ME25/05662,,31441,400,632,COSTUMER LOCATION,,
BL/ME25/05662,,31584,600,548,COSTUMER LOCATION,,
BL/ME25/05662,,31554,1000,555,COSTUMER LOCATION,,
BL/ME25/05662,,31565,600,555,COSTUMER LOCATION,,
BL/ME25/05662,,34209,18,98,COSTUMER LOCATION,,
BL/ME25/05662,,31549,300,364,COSTUMER LOCATION,,
BL/ME25/05662,,31551,300,625,COSTUMER LOCATION,,
BL/ME25/05662,,38907,18,628,COSTUMER LOCATION,,
BL/ME25/05662,,32078,30,628,COSTUMER LOCATION,,
BL/ME25/05662,,32080,24,366,COSTUMER LOCATION,,
BL/ME25/05662,,36622,240,628,COSTUMER LOCATION,,
BL/ME25/05662,,35840,60,214,COSTUMER LOCATION,,
BL/ME25/05662,,32000,200,627,COSTUMER LOCATION,,
BL/ME25/05662,,31723,2000,540,COSTUMER LOCATION,,
BL/ME25/05662,,38711,140,1403,COSTUMER LOCATION,,
BL/ME25/05662,,31761,900,366,COSTUMER LOCATION,,
BL/ME25/05662,,31773,704,366,COSTUMER LOCATION,,
BL/ME25/05662,,31767,150,214,COSTUMER LOCATION,,
BL/ME25/05662,,31787,120,201,COSTUMER LOCATION,,
BL/ME25/05662,,41940,250,1403,COSTUMER LOCATION,,
BL/ME25/05662,,31777,60,280,COSTUMER LOCATION,,
BL/ME25/05662,,31776,60,199,COSTUMER LOCATION,,
BL/ME25/05662,,31778,30,628,COSTUMER LOCATION,,
BL/ME25/05662,,41598,40,214,COSTUMER LOCATION,,
BL/ME25/05662,,41599,56,1403,COSTUMER LOCATION,,
BL/ME25/05662,,41601,5,214,COSTUMER LOCATION,,
BL/ME25/05662,,41602,6,214,COSTUMER LOCATION,,
BL/ME25/05662,,35596,180,292,COSTUMER LOCATION,,
BL/ME25/05662,,31569,300,364,COSTUMER LOCATION,,
BL/ME25/05662,,31994,200,627,COSTUMER LOCATION,,
BL/ME25/05662,,34018,100,625,COSTUMER LOCATION,,
BL/ME25/05662,,34393,240,289,COSTUMER LOCATION,,
BL/ME25/06734,,31569,1000,627,COSTUMER LOCATION,,
BL/ME25/06734,,31554,2000,555,COSTUMER LOCATION,,
BL/ME25/06734,,31557,1000,364,COSTUMER LOCATION,,
BL/ME25/06734,,31551,300,625,COSTUMER LOCATION,,
BL/ME25/06734,,31993,600,627,COSTUMER LOCATION,,
BL/ME25/06734,,31994,400,627,COSTUMER LOCATION,,
BL/ME25/06734,,31731,300,214,COSTUMER LOCATION,,
BL/ME25/06743,,34394,64,310,COSTUMER LOCATION,,
BL/ME25/06743,,31543,200,364,COSTUMER LOCATION,,
BL/ME25/06743,,31674,200,365,COSTUMER LOCATION,,
BL/ME25/06743,,31557,300,364,COSTUMER LOCATION,,
BL/ME25/06743,,31698,200,1403,COSTUMER LOCATION,,
BL/ME25/06743,,31706,200,1403,COSTUMER LOCATION,,
BL/ME25/06743,,31986,480,364,COSTUMER LOCATION,,
BL/ME25/06743,,31583,100,294,COSTUMER LOCATION,,
BL/ME25/06743,,31772,390,366,COSTUMER LOCATION,,
BL/ME25/06743,,31587,400,301,COSTUMER LOCATION,,
BL/ME25/06743,,34392,160,495,COSTUMER LOCATION,,
BL/ME25/06743,,34397,50,625,COSTUMER LOCATION,,
BL/ME25/06743,,34402,50,627,COSTUMER LOCATION,,
BL/ME25/06743,,34015,200,625,COSTUMER LOCATION,,
BL/ME25/06743,,34019,100,625,COSTUMER LOCATION,,
BL/ME25/06743,,34393,120,196,COSTUMER LOCATION,,
BL/ME25/06743,,31722,100,630,COSTUMER LOCATION,,
BL/ME25/06743,,31663,100,365,COSTUMER LOCATION,,
BL/ME25/06040,,31889,60,583,COSTUMER LOCATION,,
BL/ME25/06033,,34013,200,625,COSTUMER LOCATION,,
BL/ME25/06033,,34015,200,625,COSTUMER LOCATION,,
BL/ME25/06033,,34015,0,625,COSTUMER LOCATION,,
BL/ME25/06033,,34018,0,625,COSTUMER LOCATION,,
BL/ME25/06033,,34392,80,293,COSTUMER LOCATION,,
BL/ME25/06033,,34392,0,495,COSTUMER LOCATION,,
BL/ME25/06033,,31776,60,199,COSTUMER LOCATION,,
BL/ME25/06033,,38911,0,214,COSTUMER LOCATION,,
BL/ME25/06102,,31554,700,555,COSTUMER LOCATION,,
BL/ME25/06102,,31565,400,365,COSTUMER LOCATION,,
BL/ME25/06102,,31569,200,364,COSTUMER LOCATION,,
BL/ME25/06102,,31556,100,364,COSTUMER LOCATION,,
BL/ME25/06102,,31531,60,647,COSTUMER LOCATION,,
BL/ME25/06102,,31517,60,376,COSTUMER LOCATION,,
BL/ME25/06102,,31528,60,302,COSTUMER LOCATION,,
BL/ME25/06102,,31574,100,300,COSTUMER LOCATION,,
BL/ME25/06102,,31584,100,548,COSTUMER LOCATION,,
BL/ME25/06102,,31986,480,364,COSTUMER LOCATION,,
BL/ME25/06102,,35576,200,626,COSTUMER LOCATION,,
BL/ME25/06102,,35578,200,626,COSTUMER LOCATION,,
BL/ME25/06102,,35586,300,626,COSTUMER LOCATION,,
BL/ME25/06102,,35593,100,627,COSTUMER LOCATION,,
BL/ME25/06102,,35595,160,296,COSTUMER LOCATION,,
BL/ME25/06102,,35596,120,292,COSTUMER LOCATION,,
BL/ME25/06102,,34015,200,625,COSTUMER LOCATION,,
BL/ME25/06102,,32089,9,628,COSTUMER LOCATION,,
BL/ME25/06102,,32079,6,628,COSTUMER LOCATION,,
BL/ME25/06102,,32080,12,366,COSTUMER LOCATION,,
BL/ME25/06102,,31985,320,627,COSTUMER LOCATION,,
BL/ME25/06102,,31732,1000,214,COSTUMER LOCATION,,
BL/ME25/06102,,31723,400,214,COSTUMER LOCATION,,
BL/ME25/07165,,31687,100,365,COSTUMER LOCATION,,
BL/ME25/07165,,31706,100,1403,COSTUMER LOCATION,,
BL/ME25/07165,,31658,200,367,COSTUMER LOCATION,,
BL/ME25/07165,,31661,400,629,COSTUMER LOCATION,,
BL/ME25/07165,,31737,200,627,COSTUMER LOCATION,,
BL/ME25/07165,,31740,160,627,COSTUMER LOCATION,,
BL/ME25/07165,,32084,30,628,COSTUMER LOCATION,,
BL/ME25/07165,,31725,600,214,COSTUMER LOCATION,,
BL/ME25/07165,,31724,200,214,COSTUMER LOCATION,,
BL/ME25/07165,,31584,100,527,COSTUMER LOCATION,,
BL/ME25/07165,,31639,60,214,COSTUMER LOCATION,,
BL/ME25/07347,,34211,0,101,COSTUMER LOCATION,,
BL/ME25/07347,,31785,0,524,COSTUMER LOCATION,,
BL/ME25/07350,,39913,0,1403,COSTUMER LOCATION,,
BL/ME25/07743,,31557,700,555,COSTUMER LOCATION,,
BL/ME25/07743,,31543,300,364,COSTUMER LOCATION,,
BL/ME25/07743,,31549,300,364,COSTUMER LOCATION,,
BL/ME25/07743,,31565,700,555,COSTUMER LOCATION,,
BL/ME25/07743,,35594,50,627,COSTUMER LOCATION,,
BL/ME25/07743,,31548,100,378,COSTUMER LOCATION,,
BL/ME25/07980,,31780,0,1403,COSTUMER LOCATION,,
BL/ME25/09119,,31473,100,365,COSTUMER LOCATION,,
BL/ME25/09119,,34014,100,625,COSTUMER LOCATION,,
BL/ME25/09119,,35586,200,627,COSTUMER LOCATION,,
BL/ME25/09119,,31757,120,535,COSTUMER LOCATION,,
BL/ME25/09119,,31734,100,539,COSTUMER LOCATION,,
BL/ME25/09119,,31584,500,548,COSTUMER LOCATION,,
BL/ME25/09119,,34013,300,625,COSTUMER LOCATION,,
BL/ME25/09119,,34016,300,625,COSTUMER LOCATION,,
BL/ME25/09119,,35595,160,289,COSTUMER LOCATION,,
BL/ME25/09119,,35576,100,626,COSTUMER LOCATION,,
BL/ME25/09119,,35585,400,626,COSTUMER LOCATION,,
BL/ME25/09119,,31484,120,583,COSTUMER LOCATION,,
BL/ME25/09119,,31802,60,586,COSTUMER LOCATION,,
BL/ME25/09119,,31821,60,58,COSTUMER LOCATION,,
BL/ME25/09119,,32080,18,628,COSTUMER LOCATION,,
BL/ME25/09119,,38744,30,628,COSTUMER LOCATION,,
BL/ME25/09119,,31761,450,214,COSTUMER LOCATION,,
BL/ME25/09119,,34393,120,194,COSTUMER LOCATION,,
BL/ME25/09119,,35574,200,626,COSTUMER LOCATION,,
BL/ME25/09119,,40925,840,334,COSTUMER LOCATION,,
BL/ME25/09119,,41178,150,583,COSTUMER LOCATION,,
BL/ME25/09119,,41309,80,310,COSTUMER LOCATION,,
BL/ME25/09119,,40738,120,565,COSTUMER LOCATION,,
BL/ME25/09119,,40906,360,565,COSTUMER LOCATION,,
BL/ME25/09119,,40663,60,50,COSTUMER LOCATION,,
BL/ME25/09119,,31493,360,310,COSTUMER LOCATION,,
BL/ME25/09119,,31858,180,532,COSTUMER LOCATION,,
BL/ME25/09119,,31501,240,366,COSTUMER LOCATION,,
BL/ME25/09119,,31905,60,25,COSTUMER LOCATION,,
BL/ME25/09119,,31509,360,637,COSTUMER LOCATION,,
BL/ME25/09119,,31932,60,27,COSTUMER LOCATION,,
BL/ME25/09119,,31960,180,583,COSTUMER LOCATION,,
BL/ME25/09119,,31954,60,334,COSTUMER LOCATION,,
BL/ME25/09119,,31513,40,164,COSTUMER LOCATION,,
BL/ME25/09119,,31985,160,627,COSTUMER LOCATION,,
BL/ME25/09261,,31799,120,583,COSTUMER LOCATION,,
BL/ME25/09261,,31887,120,565,COSTUMER LOCATION,,
BL/ME25/09261,,31493,360,310,COSTUMER LOCATION,,
BL/ME25/09261,,31496,40,366,COSTUMER LOCATION,,
BL/ME25/09261,,31509,240,637,COSTUMER LOCATION,,
BL/ME25/09261,,31510,80,565,COSTUMER LOCATION,,
BL/ME25/09261,,31490,80,565,COSTUMER LOCATION,,
BL/ME25/09261,,31507,80,34,COSTUMER LOCATION,,
BL/ME25/09261,,31473,100,365,COSTUMER LOCATION,,
BL/ME25/09261,,31463,200,365,COSTUMER LOCATION,,
BL/ME25/09261,,31587,200,298,COSTUMER LOCATION,,
BL/ME25/09261,,31594,100,549,COSTUMER LOCATION,,
BL/ME25/09261,,31994,100,627,COSTUMER LOCATION,,
BL/ME25/09261,,31453,60,627,COSTUMER LOCATION,,
BL/ME25/09261,,31447,100,370,COSTUMER LOCATION,,
BL/ME25/09261,,31440,40,286,COSTUMER LOCATION,,
BL/ME25/09261,,31441,20,66,COSTUMER LOCATION,,
BL/ME25/09261,,31987,20,198,COSTUMER LOCATION,,
BL/ME25/09261,,31726,120,288,COSTUMER LOCATION,,
BL/ME25/10106,,31761,750,628,COSTUMER LOCATION,,
BL/ME25/10106,,31762,450,366,COSTUMER LOCATION,,
BL/ME25/10106,,31766,400,628,COSTUMER LOCATION,,
BL/ME25/10106,,31769,140,366,COSTUMER LOCATION,,
BL/ME25/10106,,31772,650,1403,COSTUMER LOCATION,,
BL/ME25/10106,,34637,1200,628,COSTUMER LOCATION,,
BL/ME25/10106,,32001,90,627,COSTUMER LOCATION,,
BL/ME25/10130,,34015,900,625,COSTUMER LOCATION,,
BL/ME25/10130,,34015,0,625,COSTUMER LOCATION,,
BL/ME25/10130,,34013,300,625,COSTUMER LOCATION,,
BL/ME25/10130,,31453,0,627,COSTUMER LOCATION,,
BL/ME25/10130,,34017,0,625,COSTUMER LOCATION,,
BL/ME25/10103,,34015,600,625,COSTUMER LOCATION,,
BL/ME25/10103,,34013,300,625,COSTUMER LOCATION,,
BL/ME25/10103,,34403,200,625,COSTUMER LOCATION,,
BL/ME25/10103,,34397,150,297,COSTUMER LOCATION,,
BL/ME25/10103,,34394,32,202,COSTUMER LOCATION,,
BL/ME25/10103,,34392,160,200,COSTUMER LOCATION,,
BL/ME25/10103,,35586,100,626,COSTUMER LOCATION,,
BL/ME25/10103,,35585,200,626,COSTUMER LOCATION,,
BL/ME25/10103,,31473,100,365,COSTUMER LOCATION,,
BL/ME25/10103,,31760,224,628,COSTUMER LOCATION,,
BL/ME25/08307,,32081,12,366,COSTUMER LOCATION,,
BL/ME25/08307,,34209,9,98,COSTUMER LOCATION,,
BL/ME25/08307,,34212,9,385,COSTUMER LOCATION,,
BL/ME25/08307,,31731,100,214,COSTUMER LOCATION,,
BL/ME25/08307,,31785,60,524,COSTUMER LOCATION,,
BL/ME25/08307,,31783,250,526,COSTUMER LOCATION,,
BL/ME25/08307,,41075,500,1403,COSTUMER LOCATION,,
BL/ME25/08307,,37128,250,214,COSTUMER LOCATION,,
BL/ME25/08307,,36521,200,1403,COSTUMER LOCATION,,
BL/ME25/08307,,39906,180,214,COSTUMER LOCATION,,
BL/ME25/08307,,31794,60,310,COSTUMER LOCATION,,
BL/ME25/08307,,31798,180,366,COSTUMER LOCATION,,
BL/ME25/08307,,31803,60,310,COSTUMER LOCATION,,
BL/ME25/08307,,31486,75,583,COSTUMER LOCATION,,
BL/ME25/08307,,31334,64,186,COSTUMER LOCATION,,
BL/ME25/08307,,31336,64,550,COSTUMER LOCATION,,
BL/ME25/08307,,31338,60,645,COSTUMER LOCATION,,
BL/ME25/05922,,32076,0,214,COSTUMER LOCATION,,
BL/ME25/06188,,31441,60,66,COSTUMER LOCATION,,
BL/ME25/06188,,31442,60,177,COSTUMER LOCATION,,
BL/ME25/06188,,31447,200,369,COSTUMER LOCATION,,
BL/ME25/06188,,31449,200,627,COSTUMER LOCATION,,
BL/ME25/06188,,31452,100,631,COSTUMER LOCATION,,
BL/ME25/06188,,31456,100,655,COSTUMER LOCATION,,
BL/ME25/06188,,31485,160,538,COSTUMER LOCATION,,
BL/ME25/06188,,31486,75,583,COSTUMER LOCATION,,
BL/ME25/06188,,31490,80,41,COSTUMER LOCATION,,
BL/ME25/06188,,31493,1200,583,COSTUMER LOCATION,,
BL/ME25/06188,,31494,160,627,COSTUMER LOCATION,,
BL/ME25/06188,,31729,1500,181,COSTUMER LOCATION,,
BL/ME25/06188,,31732,4000,214,COSTUMER LOCATION,,
BL/ME25/06188,,31733,300,20,COSTUMER LOCATION,,
BL/ME25/06188,,31734,100,384,COSTUMER LOCATION,,
BL/ME25/06188,,31724,1000,214,COSTUMER LOCATION,,
BL/ME25/06188,,31499,160,583,COSTUMER LOCATION,,
BL/ME25/06188,,31515,240,40,COSTUMER LOCATION,,
BL/ME25/06188,,31461,500,627,COSTUMER LOCATION,,
BL/ME25/06188,,31472,250,631,COSTUMER LOCATION,,
BL/ME25/06188,,31473,500,627,COSTUMER LOCATION,,
BL/ME25/06188,,31478,250,631,COSTUMER LOCATION,,
BL/ME25/06188,,31543,200,364,COSTUMER LOCATION,,
BL/ME25/06188,,31579,200,300,COSTUMER LOCATION,,
BL/ME25/06188,,31587,500,301,COSTUMER LOCATION,,
BL/ME25/06188,,31589,500,549,COSTUMER LOCATION,,
BL/ME25/06188,,31594,500,549,COSTUMER LOCATION,,
BL/ME25/06188,,31556,200,364,COSTUMER LOCATION,,
BL/ME25/06188,,35602,100,627,COSTUMER LOCATION,,
BL/ME25/06188,,35584,500,627,COSTUMER LOCATION,,
BL/ME25/06188,,35585,500,626,COSTUMER LOCATION,,
BL/ME25/06188,,35588,100,310,COSTUMER LOCATION,,
BL/ME25/06188,,35580,400,626,COSTUMER LOCATION,,
BL/ME25/06188,,35574,200,626,COSTUMER LOCATION,,
BL/ME25/08178,,32086,54,628,COSTUMER LOCATION,,
BL/ME25/08178,,32088,60,628,COSTUMER LOCATION,,
BL/ME25/08178,,38744,12,628,COSTUMER LOCATION,,
BL/ME25/08178,,36658,12,628,COSTUMER LOCATION,,
BL/ME25/08178,,36498,6,628,COSTUMER LOCATION,,
BL/ME25/08178,,35578,100,627,COSTUMER LOCATION,,
BL/ME25/08178,,35584,300,626,COSTUMER LOCATION,,
BL/ME25/08178,,35594,50,627,COSTUMER LOCATION,,
BL/ME25/08178,,35587,100,292,COSTUMER LOCATION,,
BL/ME25/08178,,35595,160,292,COSTUMER LOCATION,,
BL/ME25/08178,,35598,32,309,COSTUMER LOCATION,,
BL/ME25/08178,,31565,200,364,COSTUMER LOCATION,,
BL/ME25/08178,,35588,50,626,COSTUMER LOCATION,,
BL/ME25/08178,,35596,60,185,COSTUMER LOCATION,,
BL/ME25/08178,,31554,600,555,COSTUMER LOCATION,,
BL/ME25/08178,,31552,80,627,COSTUMER LOCATION,,
BL/ME25/08178,,31995,100,627,COSTUMER LOCATION,,
BL/ME25/08184,,32000,0,627,COSTUMER LOCATION,,
BL/ME25/08184,,31772,0,1403,COSTUMER LOCATION,,
BL/ME25/09548,,32085,12,366,COSTUMER LOCATION,,
BL/ME25/09548,,32086,36,1403,COSTUMER LOCATION,,
BL/ME25/09548,,32088,15,1403,COSTUMER LOCATION,,
BL/ME25/09548,,32089,6,296,COSTUMER LOCATION,,
BL/ME25/09548,,32002,90,627,COSTUMER LOCATION,,
BL/ME25/09548,,31554,400,555,COSTUMER LOCATION,,
BL/ME25/09607,,38720,500,214,COSTUMER LOCATION,,
BL/ME25/09607,,38719,1250,214,COSTUMER LOCATION,,
BL/ME25/09607,,38717,500,214,COSTUMER LOCATION,,
BL/ME25/09607,,38718,500,214,COSTUMER LOCATION,,
BL/ME25/09580,,31994,300,627,COSTUMER LOCATION,,
BL/ME25/09580,,31995,100,627,COSTUMER LOCATION,,
BL/ME25/09580,,31992,100,627,COSTUMER LOCATION,,
BL/ME25/09580,,31790,400,526,COSTUMER LOCATION,,
BL/ME25/09625,,34015,200,625,COSTUMER LOCATION,,
BL/ME25/09625,,34402,50,310,COSTUMER LOCATION,,
BL/ME25/09625,,34013,300,625,COSTUMER LOCATION,,
BL/ME25/09625,,34017,100,364,COSTUMER LOCATION,,
BL/ME25/09625,,35596,60,292,COSTUMER LOCATION,,
BL/ME25/09625,,35574,100,626,COSTUMER LOCATION,,
BL/ME25/09625,,31565,200,364,COSTUMER LOCATION,,
BL/ME25/09625,,31556,100,364,COSTUMER LOCATION,,
BL/ME25/09625,,31994,200,627,COSTUMER LOCATION,,
BL/ME25/09625,,32083,6,366,COSTUMER LOCATION,,
BL/ME25/09625,,32089,9,296,COSTUMER LOCATION,,
BL/ME25/09625,,32081,24,366,COSTUMER LOCATION,,
BL/ME25/09625,,32079,30,628,COSTUMER LOCATION,,
BL/ME25/09625,,31858,120,299,COSTUMER LOCATION,,
BL/ME25/09625,,31851,80,589,COSTUMER LOCATION,,
BL/ME25/09625,,31969,60,24,COSTUMER LOCATION,,
BL/ME25/09625,,31733,60,534,COSTUMER LOCATION,,
BL/ME25/09625,,34016,400,625,COSTUMER LOCATION,,
BL/ME25/09625,,31801,60,635,COSTUMER LOCATION,,
BL/ME25/09625,,31463,300,627,COSTUMER LOCATION,,
BL/ME25/09625,,31860,60,583,COSTUMER LOCATION,,
BL/ME25/09625,,31953,60,366,COSTUMER LOCATION,,
BL/ME25/09625,,34018,100,625,COSTUMER LOCATION,,
BL/ME25/09878,,35602,100,625,COSTUMER LOCATION,,
BL/ME25/09878,,36658,30,628,COSTUMER LOCATION,,
BL/ME25/09878,,35574,200,626,COSTUMER LOCATION,,
BL/ME25/09878,,36155,24,628,COSTUMER LOCATION,,
BL/ME25/09943,,36621,960,214,COSTUMER LOCATION,,
BL/ME25/09943,,36621,0,214,COSTUMER LOCATION,,
BL/ME25/09943,,32076,960,214,COSTUMER LOCATION,,
BL/ME25/09943,,32076,0,214,COSTUMER LOCATION,,
BL/ME25/09944,,34013,500,625,COSTUMER LOCATION,,
BL/ME25/09957,,31458,100,286,COSTUMER LOCATION,,
BL/ME25/09965,,35998,0,214,COSTUMER LOCATION,,
BL/ME25/09965,,32076,0,214,COSTUMER LOCATION,,
BL/ME25/07213,,31780,0,1403,COSTUMER LOCATION,,
BL/ME25/07260,,31987,30,198,COSTUMER LOCATION,,
BL/ME25/07260,,31985,320,627,COSTUMER LOCATION,,
BL/ME25/07260,,31986,160,627,COSTUMER LOCATION,,
BL/ME25/07260,,31740,320,627,COSTUMER LOCATION,,
BL/ME25/07260,,31737,200,627,COSTUMER LOCATION,,
BL/ME25/07260,,31462,100,627,COSTUMER LOCATION,,
BL/ME25/07260,,31729,300,287,COSTUMER LOCATION,,
BL/ME25/07260,,31554,400,555,COSTUMER LOCATION,,
BL/ME25/07260,,31557,200,296,COSTUMER LOCATION,,
