id_produit,sku,nom_produit,unite_mesure,categorie,actif,collisage_fardeau,collisage_palette,poids
40680,090db3db510850c1693a,fe457a5e667b8117f4cb31437acc011a1e96375be7636732520f9ec9ee5ae64b,Unité(s),TABLEAUX DISTRIBUTION,True,1,1900,0
34789,38d433b08d1e0381b534,8a21472b690092ae205a2c9301715f2e51a4ce6286cdae62923d4d5587d7253a,Unité(s),MOULURE,True,1,1800,0
34018,55c5fdd12e480397db7d,463fc7c46dea7c6960bd9fd34d055efb5239b967e7ab68d0766941c8c8b42bbe,Unité(s),ICON,True,100,1800,0
34391,d3c4d605d12465a6cb72,3a7ae8bc707455ac7f58d0536f8e2e45530fd0445cee27d9ce682636f99e0451,Unité(s),ICON,True,50,2700,0
34392,38ed0dc60c88679cca14,59934fe9b1ff0a5c1cec4b13e12e941d08096ab9673a3698528d8d7355a97c96,Unité(s),ICON,True,80,2200,0
34393,0cb9bc1cdd8c72928f0a,5a5348675c943719754ae35548d406f6d638b9acab0d23ba920eef4d052e5392,Unité(s),ICON,True,60,2100,0
34394,150ee10c2345f1d04c97,d79125fa99de45215015da2d9f9f1cb5276b6081e1eccedc972d34713ba74580,Unité(s),ICON,True,32,2900,0
34395,a398ff75cceb789e76eb,3389e1aa892fa0d9e2b7b1063101eaa041992a31b77d06d4d9fe6481821bd34a,Unité(s),ICON,True,32,1900,0
34455,acf7a6ff3bfdfe5ec10d,f1a24ba71af19488cf4a0079da199d26ed4299bedf4852d99caf3a088c929b63,Unité(s),ICON,True,50,1000,0
34396,025acd508e6fffa08d89,743572080b101bbacd86b332cfd50a5cef2afa8104ae85664423aa894f20d751,Unité(s),ICON,True,100,2400,0
34397,db4bd0fc458d0b2c0488,784033ce6ae987c3923a9be9c279ee9de55960c5f6a79a7f94008f4f94f29469,Unité(s),ICON,True,50,1600,0
34014,e73c2a80c46bd35bf3ae,0cc5f5bdbda225386b102a581204517856a9b583d25db39c47b6f8794f195838,Unité(s),ICON,True,100,3000,0
34398,43dead7c6a8dfc8d1421,c4a093254f25f6dfb8113f17daac3bc4dac29ab50227b9b0b46640715bee9d7e,Unité(s),ICON,True,50,2500,0
34887,d0e773a43054f1388807,5c1c2f0bc8c03afc8950242fefca406aee6b1785c96da49c9d1e6962b5a44636,Unité(s),ICON,True,1,2600,0
44486,ed82fcf9e563cc19ffe8,dcc9362b3860ee452a37122f1b5350c951e94c30f2fd999077fbe6d40ef0aed9,Unité(s),ICON,True,80,1900,0
34399,0aba67fd11cd0e72b6cf,042374b01bfb75fc32dac22997d81eb1fe8fe84d5233a90493cde08739d11ed9,Unité(s),ICON,True,50,2900,0
44490,e7103b3758d54353cec9,aa2fc2e732de4ea8a3d5a0fee451c3e75d5ba7c6f15242e68164867ead051c4f,Unité(s),ICON,True,60,2900,0
34400,be3d0362df37a134d51f,26d2eecc2e62b25aaa7177b74688e1b40cb9260ab440eae2bcc9440939ed0f6d,Unité(s),ICON,True,50,2500,0
36094,7e52ef02aef50cc2332e,2c6bcfd33faca84280e30b67bd3fb3a9a5678d6916c3bb1a49046327cd1478a3,Unité(s),LARISSA,True,1,1400,0
34401,fb1f71e736036d0688a9,8a8252237015460d8c88c1b8a18c77102eaf9fa55ff0d3ac935c7d345d517a30,Unité(s),ICON,True,50,2300,0
45733,3664ef1a69780649e08c,00b24155613606cec423bb777f2ffd0d3867332815312d20c31a5f7faf867bd9,Unité(s),ICON,True,1,2000,0
34402,50d59d8ead0d18b46b1b,4e16dc54c166f0b6e2fa0ceaaf8bd79a2f0eb554d06d363f76ad42fe2a393f91,Unité(s),ICON,True,50,2500,0
35578,6a342c683fc526957e35,053ca546e7b15f52e1ab3b1773c8b02258f6e45af9d96060992fa0275b5e36b5,Unité(s),ICON,True,100,2600,0
35579,4ac22908301076052cab,180b20e4bab09a076ced180de93d2740c7c93d890a8263c536cf4f476199d461,Unité(s),ICON,True,50,2500,0
42440,f8d30d4a054649b7d1e4,b83a7628ad4499b50c320bfbc0cb47d792701fca4d9f6a3955f70623e30f0179,Unité(s),ICON,True,200,1800,0
35595,3bda5bab500323f59e42,4c73a56887be1fe4aace668c0d790a4d5e6702e3797703e5b1d48ef7ce71a5fd,Unité(s),ICON,True,80,2100,0
35596,ae3ed70db7197d84eee8,a87dd51b6bde01e4e7d90f1380c757c7ed9a8d17d9fa187a5e11985fcedf6b9d,Unité(s),ICON,True,60,2900,0
35597,cbe3c915b898fd12150a,d79114e34da4e90aa5c1076eafc0db171b45735ec1293bfd1a9b577112d9a6c3,Unité(s),ICON,True,32,1500,0
35598,88da4f0609a9c76f94ec,191d1efcbfccc420af5ef11235a36ddd2b3ab0f93a9d5efc4a8cd30f974c02fe,Unité(s),ICON,True,32,2600,0
35582,c3e15b63bdb00a1a423f,fd69b708b29372d474ba5d16378a0846cb19bcbd4a3529921380c60cc90dccbd,Unité(s),ICON,True,50,1400,0
35583,c788062b536cb484e187,a83a73d96e416d4c5a1af3e39ddfc4921835050573a159ddcc58cf3dc41d81ef,Unité(s),ICON,True,100,1600,0
35602,88e556d778e52082f9d5,4f067a7bfe4a514cd0dc21de3cb737f21e985cc95927769650d4fbdd0b800876,Unité(s),ICON,True,50,2000,0
35576,5fb0d26b8bd6a4827edd,b18c6ae40da2c3062c6d027d815f4c8e716c1b23045753ffd18fb5fcc053cfa9,Unité(s),ICON,True,100,1800,0
35577,701f661d6dcef24e3f9c,dfc2e315b9a88bfa7d81da161b3eb27b49d1650fc1873c589bcab0a430a549b9,Unité(s),ICON,True,50,1100,0
44489,858aa3834bfb6388b00b,c688e992f37b7c618855700b82d665b0d63aa419d03498bf81df017c87b22d43,Unité(s),ICON,True,80,2200,0
35590,7ad729f10b0f7e4f6b65,bf5e23805489bb351af4b2ba9453abb75c834a09564f3ca1e633552c0c2600b1,Unité(s),ICON,True,50,2300,0
44485,6733b6c84b0378099580,2b61f74ef4c8c6664b35188d4b61f29c768b850df1536a74788e7177309ab689,Unité(s),ICON,True,60,2100,0
35589,b0b242d9779373760bfe,02c973c5527bccefd1e000bca59c8bb43a9c922bd6f3acb1a71e8985aedee408,Unité(s),ICON,True,50,1500,0
35591,6124e8d2dc619474eebb,e0c0f9bcd0ffe5c3fade9c4612de02e78c233bc44989db40563b98e11db76a10,Unité(s),ICON,True,50,1200,0
35594,5db6a1ea97676a31c553,cc63748656ddc8311177580c43d0adc7bf7ded01719d1dc81bc33911b376e1b6,Unité(s),ICON,True,50,2200,0
41173,acae8da17c36b58b3257,4e34d9b668f4b02e46ee1411eb9326d0f7d93f4f9092c6b051c16527c336e2fd,Unité(s),ICON,True,50,1900,0
35592,302156bfc34ea35f7f01,263ec8ef40efd50af688af6ec30e1c732b33c89143a118158de8e8be351895ee,Unité(s),ICON,True,50,1600,0
35584,afc430171d5a45ceab04,89b2aa62d5b524b3a7dd248889470e55a84ce8b603b102110072a7a164e43421,Unité(s),ICON,True,100,2100,0
35586,72d64acc0df50668431e,1f4bba2a38c60cdc12d3a7594eaf7710c53a0872af10948b4fcc645cd4d262a2,Unité(s),ICON,True,100,1400,0
35585,76ed2420f9a7a9c6f207,455fd92863840ec38016a41712b2878a16316064f75618261b6f9dffa3adddbe,Unité(s),ICON,True,100,2400,0
35587,3b01745224761ae45f3d,13f0dc452b7f4cd14ff6d86aa10cf289ef4811584e2dc4a47602b40af2819693,Unité(s),ICON,True,100,2600,0
43623,a4daeeda63298bec62be,989aa8050efd5dd61f4eb3c4e8c7afd1d08db9dc82bb6697145387b4c8ab638c,Unité(s),ICON,True,1,1900,0
35603,0c8fae8ee974da1afd02,978dca30e9162cd1afe1f7a15fd244bbbc917ae8d8181e19db7fad51966501e3,Unité(s),ICON,True,1,1900,0
44628,02ea6356db51376ae83b,754f1a41a38e459b00b855fb2011a172e263dd3de18abb5831e81c64f603e1e6,Unité(s),ICON,True,1,1400,0
35588,b7038f3662e761e81bcf,aba7f60bea62382e2b8f72dc3dcfa8ee1d7f6664a0a6be6892ae98b22c63d1aa,Unité(s),ICON,True,50,2500,0
43622,ffe5bfc2979e7d1bc80d,1e4e12ea1d7c73fa949bbcad3be7bce8d5f6fe3e9b2140cf06e44a5703861152,Unité(s),ICON,True,1,2300,0
35574,9bc49a0691cdbfd108d1,8fd4a0f1756c3f0317a843dcb8c53f519ce9de7b24405b4b1d76b36a0d8bc0bf,Unité(s),ICON,True,100,2400,0
35575,7483ac5ec08d0aafd37c,2252d996fa62996d2ccb6edb2e67e2c18b953a979fe6b9df0ccecf3d97cc685c,Unité(s),ICON,True,50,2100,0
35593,57d971e7feac13172edd,834b5297d5688e68226936b533dd194bc6e58ea6ff09b77439645e2b253cbab5,Unité(s),ICON,True,50,1800,0
35834,6e29d9f6d355ecc01cac,8e7bd26cc5544b4597886c9634718c342618f3b4641d4dcdbce6352a0d6e3007,Unité(s),ICON,True,50,2300,0
44641,ef951cfd378cc22a20da,03840b82587d7dc3f4f7f5f0596370b67a534b0ea395b465a56ffb278533f3d0,Unité(s),ICON,True,1,2500,0
44333,721dcf8966f368750482,1784a8fd48b048c3f63929488aed1413db2d8267e042f0f23c2376d37561b9e6,Unité(s),ICON,True,1,2200,0
35580,35a563d4337a8a6a2d13,e51eadf15026f2efa84c6b3f1e4f05a582b3f05a8147e101f9eaa11b7dfcd478,Unité(s),ICON,True,100,2600,0
35581,13b7db105859904dc50b,077862e2bcabfc370388ea972ac028538397b4f55ed544317cea7534b9e82208,Unité(s),ICON,True,50,2000,0
34888,651c40b9a9bd95719d5f,9a8d3c014b7c13b65fcfe7604db389dc6ab419f34912509e1af176f2383a4fb4,Unité(s),ICON,True,50,3000,0
37103,81c04117eff4c0f2e1da,52cf586409a98417a58576fd9cfb6eca02f360086c2921c485d981270a241fa5,Unité(s),ICON,True,1,1900,0
34016,49c30093e54e187d000e,91236373292ae79919f23909056dfea9fdf37cb709d214c2eacaf4239a322417,Unité(s),ICON,True,100,1100,0
39007,c4d592f156ee342b4334,5ac0cb2526ac34d43284a044255f2705ff68446e21cca4134d66171ff213850a,Unité(s),LARISSA,True,1,2500,0
34403,075490d7ae2b8fe98b77,2bee28b25e67829686456c5fc036cf278a22f96b477ada55e1fc9f46b8ec8fe7,Unité(s),ICON,True,100,2600,0
34015,9c903e2eb210d4acafbc,31b136f440b8fb0bf75647f0e2335168a75c83fd896fe35bad526c77e0887f69,Unité(s),ICON,True,100,1100,0
39006,b08bb2043d800d316e93,9647402295a8418a17d5287a86e06c38c59c7f7b7c8c78c54da630ba63b38803,Unité(s),ICON,True,1,2800,0
34404,ba13f35e486b26846a08,50a8ae623abc92f2556848beb8f454dca4c83a063288e9881cb72a532714df8f,Unité(s),ICON,True,1,2300,0
34019,20c25fcc059243aab79a,603922d2ab46c96e0e6a17e91eba406ce566c025c393493a2411863110a0de9c,Unité(s),ICON,True,100,2400,0
40588,53dced9c48f6c2184d7a,dc3ca24c8e15ae86e9c8b2c2853db7a7f15220d96cf294b036693ddd475e2189,Unité(s),ICON,True,1,1800,0
34405,f3db1dab6d40b5f47c0c,5d0e48a257c25688f4e65069db2521eff92ac7914fa3bc718d0018316122888a,Unité(s),ICON,True,50,2100,0
34406,72f582afb68f901e3a13,86b6fc5bb7510dbbfb0b975d0fa9e8665dbe1c5bcf34ef070df86ac469edae61,Unité(s),ICON,True,50,1500,0
44434,7c7cbf71071c8eeb0fee,9968e13fde7c1eb8faa4a8871ae103d63e2ce1d9fa64282b41f993c1d8a895ea,Unité(s),ICON,True,1,1000,0
41760,d0de5d6b37af9b82ab06,d1b118df0afb78263645fc654b7e0fbea83b49a594ab498063b9bff778f0cac9,Unité(s),ICON,True,1,2800,0
34970,7575eec2433043245a98,0ddfba95890d3363518a1b1971ed7ef034f199fda0d2598c798e3189ad7da04b,Unité(s),ICON,True,50,2200,0
34013,87a77869f93f49be6cc7,b77da8c989ec675191cf12e58a373c2eb1c76c170dcb48eba3f7060d4a4567a8,Unité(s),ICON,True,100,3000,0
34407,11729739520b15e2e34d,fbdfe1f09ec171bf02835a88bb0a93772ab8bc4c1bd59c80c5b240d085145f00,Unité(s),ICON,True,50,2100,0
34408,17c8f13480f9d46b0b80,433f5df09b3b0f723cdbf2c8bcb84b4eb1626641b98ce041503ff242d55be22f,Unité(s),ICON,True,50,1000,0
34409,9b477193cfa5352e3621,92173bd2fa3da9bdd2dc5e4747ed710c21bd5c4be98d6ef04541b04b869c148a,Unité(s),ICON,True,50,2100,0
34017,01d1286bfd470aef0462,81cf8eff93c1afac6d8bb00d0f462f7758f8e19b8df29790e35c02a5b839d51f,Unité(s),ICON,True,100,1500,0
34410,9890931027e32ab259d3,ce112f66ac3eec1f53535fd07ca4623e0f9f56277e197eb97598490650990dc1,Unité(s),ICON,True,50,1400,0
31630,b517ddcbfe0c90a26939,9fd0b3309d54f1bb90a364e5b82179a464b6edc4ecd4ccc26d7a9845dfab7c8e,Unité(s),MINI DISJONCTEUR,True,60,1200,0
31631,5a24a1f39cf3987d7e04,da92a65dadd46af250670eeccc740dfdf6c00ce508aa073c25c77366d4f85b63,Unité(s),MINI DISJONCTEUR,True,60,2400,0
31633,f36910ef1c206465756c,15ca89b7f615b2fe899c898aaa6582fb7cb55ca462055bd6a745b9aa013f6e66,Unité(s),MINI DISJONCTEUR,True,60,1900,0
31632,07a164fedf42f8bd9ad4,9ac667a3d3981201b67552a2e6ed62250989e0de007763a3cda4d1cb1a76f379,Unité(s),MINI DISJONCTEUR,True,60,2800,0
31635,6fb02c3395e9f09f5f2b,365d57a4156e76318e2215a5b917f48e14c5042853e407b10900b11b2d32a04e,Unité(s),MINI DISJONCTEUR,True,60,1100,0
31634,7f8dea246e95c0737c44,180059fd381de2a04ffd69ed2a1b7ddd65aa5d0ffbbc273e8ffb26a45a3d436e,Unité(s),MINI DISJONCTEUR,True,60,1300,0
31637,c439a96a31846242a3d8,219f4df3070b37dfee015ff41b5c52cc3c9005833c9a5a3c7d691119037552a7,Unité(s),MINI DISJONCTEUR,True,60,2100,0
31636,c479d267f06365682ad7,86c6f1fceb0b974fbe20f1b72e21c997f397d1327ec34e2c41128f3cd2db9b23,Unité(s),MINI DISJONCTEUR,True,60,2300,0
36753,115e8e0ab550859545a6,e08d3cc714d9e8b3c7d655a7d286c8e4bfe67f5015fbeb44b89da5a8dbd1f5e0,Unité(s),MINI DISJONCTEUR,True,30,1200,0
40907,bcec91326f2b5cad306a,6f914fbcd2558e14e38e507dcc7158173e07d36f7144cede6a06b3ad1cceb573,Unité(s),MINI DISJONCTEUR,True,1,1400,0
31626,bf8120550fc3823fbac8,1d0ec77bb3c2be6bffd0438a51b88d960f79ce61999e6fe6f716d5a900a128a0,Unité(s),MINI DISJONCTEUR,True,1,3000,0
31641,83df8781298d111cf59c,2b5b4a57c18bd11dc5926d7c2ab4c6fcf5e599f94fe88ba9fee1d2f136c37efc,Unité(s),MINI DISJONCTEUR,True,30,2000,0
34894,d09e2f828dc197d0d4c3,1a153dd4bdac3045df10984560b3fefad56d4d78e0616e372249e94a36e2a5b3,Unité(s),MINI DISJONCTEUR,True,30,2900,0
31642,6131cb677e652301fd07,37a47411023d0840eeb550da89c46ce146fa56d6e8c11e614648f50fb448ab69,Unité(s),MINI DISJONCTEUR,True,30,1300,0
31628,86bd3d6385e70a640d33,10729cd7ff2570c7f55a244959fd13458991ed78f3c6a92a7f17ca1eceba1bc1,Unité(s),MINI DISJONCTEUR,True,30,1500,0
31643,95a6d6627676ef16474e,9e2dfc562d50fc5b5cf4e96461478942c3c11cd5bf3867e2d77fc4a0cb49e5d8,Unité(s),MINI DISJONCTEUR,True,30,2400,0
31629,2ef911860056127d7371,e4d1fea8014d5c88be0d99669b7a235d9d4c6b971adee1da22ff09617092245b,Unité(s),MINI DISJONCTEUR,True,30,1800,0
31644,7408bbecf2d486ee4c3f,77d598fa4b47cc82c897b76704dea0a4532fa742cea9036b3942df5288de49be,Unité(s),MINI DISJONCTEUR,True,30,1300,0
31645,f03b32c4673817ef450a,59149e0ca54b60bc8607f37689846f58dd9559b76f9ab97b4841add66f0e5a8d,Unité(s),MINI DISJONCTEUR,True,32,2400,0
31638,f14a4ed7f84f51801742,6c3b92964275783d9135c774e07e8611f101001f1ab0ff22d9212f450e82182e,Unité(s),MINI DISJONCTEUR,True,60,1900,0
31640,92b852d77f353adb7efe,4271c861a42f48784ec607f8b00d46d2b9fc0cefee0f695a71ed54080c0e0da9,Unité(s),MINI DISJONCTEUR,True,60,2100,0
31639,95310e3e88c3895d8978,718279cb654c3cda65ca373a594ef2138f3b4b46f5795450398830a94e6540dc,Unité(s),MINI DISJONCTEUR,True,60,1100,0
31646,f95d2cb3abeff51a7939,854b45d4e5280933c97d363a391ba6bf592f2e1584a2c283b806a226997c4ce2,Unité(s),LARISSA,True,50,2800,0
31647,0ac9e9ada7042fa4893d,201869f153890e9e1985d2fb25bbf9b1fb46035b7ab53cf2b21eeaeb887a10f6,Unité(s),LARISSA,True,200,1900,0
31649,8ff10591621bb9b2128f,223f2b7f380a2eb03617aa9bacfff3de6dc67ce6ac5543403b366a82877ae686,Unité(s),LARISSA,True,200,1700,0
31650,563a8c34d257912636ea,f1cab2f4e1ed3da501cd3b2a015c0f8d41d6ace73f97b3013b2f720871e17c75,Unité(s),LARISSA,True,200,1300,0
31651,b61c8bb593c4b6e3239c,890a427b050c9db2b2d04b80b14f8b98e26379b2faa5a976983fec4422e81abf,Unité(s),LARISSA,True,200,1000,0
31652,636ac78084aee51e2001,6eef07003deb80c8c36e6c70c7f23fbfcd4c9d73da84da5095f63016cc690601,Unité(s),LARISSA,True,200,1700,0
31653,96dba1bacf654e476901,af1c1e01261bde7fab696655053f164a48ece7d57eeda5eeb48d93f2392b7a5a,Unité(s),LARISSA,True,200,2600,0
31654,c161fbcf364d1d16823e,2810e43554fba2d1313003d9e74e198a4669420173ad539c534a64e08d57932b,Unité(s),LARISSA,True,200,2800,0
31655,4e067983db2a15ab6dd3,5fab71928e93e24079778a5c422734fbfb93b2b44101042a447be7892eea9cb9,Unité(s),LARISSA,True,200,1300,0
31656,ef57f2ffd43b2d757cc6,78be7c3baf9e6748f3c16ef219a61eaab27b7b0370a90b6baaf23586490df3ad,Unité(s),LARISSA,True,200,2600,0
31657,2ecc1082e839c5a22b68,dc1c749c16e1ff1c5ab655af6e6a261e431a68e104930589aff73a09dee2c175,Unité(s),LARISSA,True,200,2800,0
31658,94ea08fccbb83cf7c547,9e0bc8215721ffc8de2924cd0c117966670abc8039834ac943f5448b97b71ead,Unité(s),LARISSA,True,200,2800,0
31659,f237cbcf7e7fc7556c5a,22f7be3eb6dfc4aeda26ee70a0f50a774f93df53413548033b8f4d325df204c5,Unité(s),LARISSA,True,200,1600,0
31660,f8c5b94b02224e5b2f8f,9bc6a1b41155b0087558bfab5b03d523ad0991d79d5cf04c79c87d8db88c5664,Unité(s),LARISSA,True,200,1500,0
31661,3bfc549b13dc0cfb97c2,8f1bb5484d8fb5ec0b477202d5d94059a6220676b85b0a042ab895ab7c191cdc,Unité(s),LARISSA,True,200,2100,0
31662,56fbfa2b4909b666c889,a872b83c84a568f891060d78ef20c23acadf600667a2e2aa681b8343caecd475,Unité(s),LARISSA,True,200,1400,0
31663,264a3b70bd84385c0265,87ac4eee5251f6aff29ec70e67c6913b983f24cd1dc43cf02255ca51289e6afe,Unité(s),LARISSA,True,100,2000,0
31664,562b5a7d3cae295f7ce9,3a7ae8bc707455ac7f58d0536f8e2e45530fd0445cee27d9ce682636f99e0451,Unité(s),LARISSA,True,50,1800,0
31665,d28bf72e20dfb67370b3,8a0fe5cf9549c1759d9f25a7768fe7104252dda6d4c2d2787df537234a16ee09,Unité(s),LARISSA,True,40,1300,0
31666,23f24e9e0e23585731e9,f7f956694639079744a39410b17d267244780fbc3f8c46a60d5aecb7839ba6e6,Unité(s),LARISSA,True,20,1300,0
31667,bee887e11027f42033c7,565502e6eabb24bd9146d8d4ca4e21dd6c67ade3ff1d8df54e697bb916752d24,Unité(s),LARISSA,True,20,1900,0
31668,b296a5b98afda5553832,6d8a6918a1b3312b25ea0bf6ff6407ba969764e528732a5067778cafc27da5df,Unité(s),LARISSA,True,20,3000,0
31669,b7a1e430285613298623,f5684f9a05da6b10b5d1f6d238889e4c9a0f857e7f4155377d94fb0331a7f97f,Unité(s),LARISSA,True,100,2500,0
31670,9e82e30b465f1effe95b,50ba966a7019f5b32eae1272dd39af127989d7d03f1f4586ea7a6cf9351b88aa,Unité(s),LARISSA,True,40,1600,0
34885,2adb667285ee5dd68ca3,c80538e42285a23608cb2a923333bf60aab5cad907540a9a8ab4d894bf53f5cb,Unité(s),LARISSA,True,1,1100,0
31671,3557bbd8b13afaee93b8,872b61e32af1967078ae07e481472f41835039f813b6754ab63b2ddec67a5dc9,Unité(s),LARISSA,True,100,1100,0
42242,4832415f247dac647a7a,d6574c73107e3af45ac8e086ece80634dc34c64a1300792dbed5d3dcb28fd4ff,Unité(s),LARISSA,True,100,1100,0
31672,ee4d4dae368474f7a080,da87733b3a462595bdc3c267e91dbb116bf019f6069290bf19641aacd836b408,Unité(s),LARISSA,True,50,1600,0
31673,3873a0c9d52facca8018,5caf6630cd61f9189f04e62afdaf080540f92081e0236a90e1c43d150ef688ab,Unité(s),LARISSA,True,50,1300,0
42243,984c6b9804daec5302a3,81cf8eff93c1afac6d8bb00d0f462f7758f8e19b8df29790e35c02a5b839d51f,Unité(s),LARISSA,True,1,1000,0
31708,b64f2799f9992ec1fc1b,13d7612943f575ce991bd5472b282da8680921b76b13c7bd8f58bcd5f357d76d,Unité(s),LARISSA,True,100,2000,0
39048,b51cba64633ea4d46dbe,647bece48c0dc160ea3ffdadb20dedd6981b00474654dcf388374b1995b11d1b,Unité(s),LARISSA,True,100,2900,0
31709,ffda707635a3ba62f23e,3ac02d2d48bd86aaeddde58439a8ea6a20d7ddbadc59ccea7cafc0bce48e573d,Unité(s),LARISSA,True,100,2500,0
31710,8d2f8e55a0f763405ca1,061aa3f4dd3e546ad806683f3ee5dcfb6265e947691a4a516525637cb94304e1,Unité(s),LARISSA,True,100,1200,0
31711,993946bd19935287ca93,0832123bb8d89721b9b90588815ba65d1bfe8ff9d841412396d9cb16444ea818,Unité(s),LARISSA,True,100,2100,0
31712,5104c5e0ff94ef2dcaa9,f1375c6ca595ffc863beb5ee5dcc2df7cb0c99163af6acfcda9b8246b73fe76c,Unité(s),LARISSA,True,100,2000,0
31713,a9e2d434e48430e955dc,9a7c866eb1be0005bd81373878d920a396474c0f3662ab04d633cbbba62c7768,Unité(s),LARISSA,True,100,2000,0
31714,7273660ed86877f0f058,ffb0e61e895e9b2d20ba68f7ebb2c1cef1c2afb21519f66d1d9ddf24194a2e65,Unité(s),LARISSA,True,100,1000,0
31715,5f466dd4d3b367a94650,b5f2e676975a360a6cfd83b7b2cb7d2ac53c80aa6594def11887e38b5908a810,Unité(s),LARISSA,True,100,2200,0
31716,b8a292484151e87a0c0d,80b3809a5f03327a761cc87b4e7c349a496b5a4b6dfb5951aebe260771f77e8b,Unité(s),LARISSA,True,100,2300,0
31717,250e939c006452319cf5,444a2ac94850757539fdeef8c56b458070ecc89d1c8141dfd96d30ba35ae1c81,Unité(s),LARISSA,True,100,1300,0
31718,c7acd598bc152e6601cb,0cde190cbf892ba9997f65f3d4d9d910dc3a0c9d14f14d24754679b1e93b43ec,Unité(s),LARISSA,True,100,2800,0
31719,08c5cd9382c2fbeb9dfc,62c97de9f465826ea695966941950a62a6a80aae077287cc26b7a9c6c06f390b,Unité(s),LARISSA,True,100,1200,0
31720,bf55746c8f5238de57f1,b361f24e734c5f79c3cc92021515c07b18c6b27cce3704c82b97702cb5a2dd4d,Unité(s),LARISSA,True,100,1500,0
31674,9439fb07c0ce3b7548c8,c377d907c9546e26b384fce93e3ef1a220265687c3189e7ecbca810c294c8cb4,Unité(s),LARISSA,True,100,2500,0
31675,39245fcaa2f8e05f5f9a,25ff6b0f687cbdedff343f99743ef9e560a21081fe265a8e5f6924f6c4d5fd1f,Unité(s),LARISSA,True,50,3000,0
31721,3c523f5e3a99747a4e81,1c0a03e73e789e14c20826103f7ab8b7f4e348a69d63e86fda13fdfff501c647,Unité(s),LARISSA,True,100,2700,0
31722,ec0ac09102f8ec0a1d22,c6995078f0b83a55ae35e6f315f18db5052035707adf3e33898061aeb7a8eb78,Unité(s),LARISSA,True,100,1000,0
31676,876dc046ff5ed291a89f,95fcbde32883bc83b5d2841dcd85a7b055b1c4a7538995697a6f24b5fc357386,Unité(s),LARISSA,True,60,2600,0
31677,ca4125e5b36166cb2fcf,042374b01bfb75fc32dac22997d81eb1fe8fe84d5233a90493cde08739d11ed9,Unité(s),LARISSA,True,50,2700,0
31678,96b2a53528967546708e,25c41d2d710552919908516eb6b599f6e1e4a314947188568062732603222a13,Unité(s),LARISSA,True,60,2700,0
31679,6880336a1ed5ccee36ab,7809cf91d721198e4802bc302acbb95204bf42f528731ac7f7f6be62bcc18831,Unité(s),LARISSA,True,50,1100,0
31680,721d25de881c8c1c0569,2c528144cc4abf863ced64f203632f3dac5acba527ebadea56b33e103f395423,Unité(s),LARISSA,True,50,1200,0
34883,df7e9e208cbc86ca44c5,1733bab938c04785690d0107eed95dcbdcdc702292a433bba56699566c38d981,Unité(s),LARISSA,True,1,1000,0
31681,475ffeee97fb27f17ebe,e85bfe66e3f9865966135586e374c56b6992b8219e3149b0cbd1aa482f352d2b,Unité(s),LARISSA,True,50,2200,0
33448,b8e19508b72ed2d5cc34,c2b4495c498a2e6e3a24e15315fef00b200d19c579a7a6049ab8341802ad47c5,Unité(s),LARISSA,True,40,1300,0
31682,64f37cdb62de902109fa,3215195d17826ec155b60d1017e9d31d834aa6fa8d71342f8fcef1da6948261b,Unité(s),LARISSA,True,50,1900,0
31683,ada5de23363a9ea322ab,9a8d3c014b7c13b65fcfe7604db389dc6ab419f34912509e1af176f2383a4fb4,Unité(s),LARISSA,True,50,2400,0
31684,da46e26b0167dcb57be4,52cf586409a98417a58576fd9cfb6eca02f360086c2921c485d981270a241fa5,Unité(s),LARISSA,True,50,2100,0
31685,d28117c2d36d8704455d,3fa32683c80d33803597cb2692942416a666cf0c7b4e7df921d4f23d514b47e3,Unité(s),LARISSA,True,30,1600,0
31686,c160f347c097df127793,91236373292ae79919f23909056dfea9fdf37cb709d214c2eacaf4239a322417,Unité(s),LARISSA,True,100,1800,0
31687,0c500c3264aabe0741bd,97a61144b4e665be07b11eb5bc18097fde4bbbeedb66b96c457375a6f6a418bf,Unité(s),LARISSA,True,100,2800,0
31688,771fc813f6bbd48648ae,4d5c2c57fead671f509d3d3bd449efc90d4e11c4d01775dfce9cd9960cc4235e,Unité(s),LARISSA,True,100,1900,0
31689,b38d215e6f2951fb301e,4ec2b28014b9ac73520d1fb7639de69fd4bd706137b010f786b5eff7e128e47e,Unité(s),LARISSA,True,100,2200,0
31691,3d33b565c10465204611,e8161bd48432962a55a0a67a69582fc6df9641b799e87482a74cb11a2de01918,Unité(s),LARISSA,True,50,2100,0
31692,7fac6d014eee98a8c9b4,43b54d6d827d76df475ddb925df5cf75e61d73630e9a9ec63898b3ec222ddf64,Unité(s),LARISSA,True,100,1500,0
31690,27352f1402c28e315d27,4c49f9a87d99c4b6a129b6e02c17c6b0b447903433366641cdf640f67542a9a7,Unité(s),LARISSA,True,100,1500,0
31693,8383d67ccea96ad0f91f,87458fcb23f0bb211cb911fcd281e893bdd84c9e915d05644b668ce2a34139bb,Unité(s),LARISSA,True,50,1400,0
31694,2322fe635d1aa80d93ff,2e9c61cf0d0ed467d8bb22261b34aa6d36ac4e62538d92b1fb8344a8dc3cb5f7,Unité(s),LARISSA,True,50,1100,0
31695,a236c86ef6b4910e9d04,806fbbc11cbc20f1d6d8de35cd780e3badba3d9294dd30d8c74f903459474945,Unité(s),LARISSA,True,50,2200,0
