id_transaction,type_transaction,reference_transaction,cree_le,cree_par_id_utilisateur,statut,notes
BL/ME25/06856,ISSUE,BL/ME25/06856,2025-05-26 00:00:00,U001,CONFIRMED,Outbound to customer id MS006
BL/ME25/05473,ISSUE,BL/ME25/05473,2025-04-29 00:00:00,U001,CONFIRMED,Outbound to customer id MCH227
BL/ME25/06103,ISSUE,BL/ME25/06103,2025-05-12 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/06406,ISSUE,BL/ME25/06406,2025-05-17 00:00:00,U001,CONFIRMED,Outbound to customer id MS028
BL/ME25/05474,ISSUE,BL/ME25/05474,2025-04-29 00:00:00,U001,CONFIRMED,Outbound to customer id MC007
BL/ME25/05737,ISSUE,BL/ME25/05737,2025-05-05 00:00:00,U001,CONFIRMED,Outbound to customer id MC007
BL/ME25/05923,ISSUE,BL/ME25/05923,2025-05-07 00:00:00,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/05965,ISSUE,BL/ME25/05965,2025-05-08 00:00:00,U001,CONFIRMED,Outbound to customer id MC027
BL/ME25/06104,ISSUE,BL/ME25/06104,2025-05-12 00:00:00,U001,CONFIRMED,Outbound to customer id MC020
BL/ME25/06206,ISSUE,BL/ME25/06206,2025-05-13 00:00:00,U001,CONFIRMED,Outbound to customer id MCH303
BL/ME25/06438,ISSUE,BL/ME25/06438,2025-05-18 00:00:00,U001,CONFIRMED,Outbound to customer id MC027
BL/ME25/06448,ISSUE,BL/ME25/06448,2025-05-18 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/06046,ISSUE,BL/ME25/06046,2025-05-11 00:00:00,U001,CONFIRMED,Outbound to customer id MC011
BL/ME25/06565,ISSUE,BL/ME25/06565,2025-05-20 00:00:00,U001,CONFIRMED,Outbound to customer id MC002
BL/ME25/08290,ISSUE,BL/ME25/08290,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MCH860
BL/ME25/08316,ISSUE,BL/ME25/08316,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MCH915
BL/ME25/08345,ISSUE,BL/ME25/08345,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MC096
BL/ME25/05364,ISSUE,BL/ME25/05364,2025-04-27 00:00:00,U001,CONFIRMED,Outbound to customer id MC011
BL/ME25/07369,ISSUE,BL/ME25/07369,2025-06-03 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/06447,ISSUE,BL/ME25/06447,2025-05-18 00:00:00,U001,CONFIRMED,Outbound to customer id M009
BL/ME25/06455,ISSUE,BL/ME25/06455,2025-05-18 00:00:00,U001,CONFIRMED,Outbound to customer id MK021
BL/ME25/05179,ISSUE,BL/ME25/05179,2025-04-26 00:00:00,U001,CONFIRMED,Outbound to customer id MS028
BL/ME25/05671,ISSUE,BL/ME25/05671,2025-05-04 00:00:00,U001,CONFIRMED,Outbound to customer id MCH739
BL/ME25/06335,ISSUE,BL/ME25/06335,2025-05-15 00:00:00,U001,CONFIRMED,Outbound to customer id MCH749
BL/ME25/06407,ISSUE,BL/ME25/06407,2025-05-17 00:00:00,U001,CONFIRMED,Outbound to customer id MS031
BL/ME25/06500,ISSUE,BL/ME25/06500,2025-05-19 00:00:00,U001,CONFIRMED,Outbound to customer id MC020
BL/ME25/05343,ISSUE,BL/ME25/05343,2025-04-27 00:00:00,U001,CONFIRMED,Outbound to customer id MS014
BL/ME25/05645,ISSUE,BL/ME25/05645,2025-05-03 00:00:00,U001,CONFIRMED,Outbound to customer id MO042
BL/ME25/05664,ISSUE,BL/ME25/05664,2025-05-04 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/07664,ISSUE,BL/ME25/07664,2025-06-12 00:00:00,U001,CONFIRMED,Outbound to customer id MS034
BL/ME25/07904,ISSUE,BL/ME25/07904,2025-06-17 00:00:00,U001,CONFIRMED,Outbound to customer id MO008
BL/ME25/05875,ISSUE,BL/ME25/05875,2025-05-07 00:00:00,U001,CONFIRMED,Outbound to customer id MC001
BL/ME25/05565,ISSUE,BL/ME25/05565,2025-04-30 00:00:00,U001,CONFIRMED,Outbound to customer id ME059
BL/ME25/05330,ISSUE,BL/ME25/05330,2025-04-27 00:00:00,U001,CONFIRMED,Outbound to customer id MC008
BL/ME25/05399,ISSUE,BL/ME25/05399,2025-04-28 00:00:00,U001,CONFIRMED,Outbound to customer id MC040
BL/ME25/05478,ISSUE,BL/ME25/05478,2025-04-29 00:00:00,U001,CONFIRMED,Outbound to customer id MO049
BL/ME25/05543,ISSUE,BL/ME25/05543,2025-04-30 00:00:00,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/07918,ISSUE,BL/ME25/07918,2025-06-17 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/07945,ISSUE,BL/ME25/07945,2025-06-18 00:00:00,U001,CONFIRMED,Outbound to customer id MC041
BL/ME25/05652,ISSUE,BL/ME25/05652,2025-05-04 00:00:00,U001,CONFIRMED,Outbound to customer id MC005
BL/ME25/05804,ISSUE,BL/ME25/05804,2025-05-06 00:00:00,U001,CONFIRMED,Outbound to customer id MC029
BL/ME25/05477,ISSUE,BL/ME25/05477,2025-04-29 00:00:00,U001,CONFIRMED,Outbound to customer id MO061
BL/ME25/06516,ISSUE,BL/ME25/06516,2025-05-19 00:00:00,U001,CONFIRMED,Outbound to customer id MCH814
BL/ME25/06907,ISSUE,BL/ME25/06907,2025-05-26 00:00:00,U001,CONFIRMED,Outbound to customer id MC011
BL/ME25/06916,ISSUE,BL/ME25/06916,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/06931,ISSUE,BL/ME25/06931,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id MC062
BL/ME25/06870,ISSUE,BL/ME25/06870,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id MO032
BL/ME25/06948,ISSUE,BL/ME25/06948,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id MCH226
BL/ME25/06066,ISSUE,BL/ME25/06066,2025-05-11 00:00:00,U001,CONFIRMED,Outbound to customer id MC015
BL/ME25/05825,ISSUE,BL/ME25/05825,2025-05-06 00:00:00,U001,CONFIRMED,Outbound to customer id ME003
BL/ME25/05887,ISSUE,BL/ME25/05887,2025-05-07 00:00:00,U001,CONFIRMED,Outbound to customer id ME038
BL/ME25/05634,ISSUE,BL/ME25/05634,2025-05-03 00:00:00,U001,CONFIRMED,Outbound to customer id MC027
BL/ME25/05921,ISSUE,BL/ME25/05921,2025-05-07 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/06911,ISSUE,BL/ME25/06911,2025-05-26 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/06504,ISSUE,BL/ME25/06504,2025-05-19 00:00:00,U001,CONFIRMED,Outbound to customer id MC014
BL/ME25/06743,ISSUE,BL/ME25/06743,2025-05-24 00:00:00,U001,CONFIRMED,Outbound to customer id ME031
BL/ME25/06746,ISSUE,BL/ME25/06746,2025-05-24 00:00:00,U001,CONFIRMED,Outbound to customer id MO062
BL/ME25/06283,ISSUE,BL/ME25/06283,2025-05-14 00:00:00,U001,CONFIRMED,Outbound to customer id MCH841
BL/ME25/06957,ISSUE,BL/ME25/06957,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id 5
BL/ME25/06034,ISSUE,BL/ME25/06034,2025-05-11 00:00:00,U001,CONFIRMED,Outbound to customer id MCH784
BL/ME25/06189,ISSUE,BL/ME25/06189,2025-05-13 00:00:00,U001,CONFIRMED,Outbound to customer id 5
BL/ME25/06541,ISSUE,BL/ME25/06541,2025-05-19 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/06622,ISSUE,BL/ME25/06622,2025-05-21 00:00:00,U001,CONFIRMED,Outbound to customer id MC001
BL/ME25/05967,ISSUE,BL/ME25/05967,2025-05-08 00:00:00,U001,CONFIRMED,Outbound to customer id MC102
BL/ME25/06545,ISSUE,BL/ME25/06545,2025-05-20 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/06587,ISSUE,BL/ME25/06587,2025-05-20 00:00:00,U001,CONFIRMED,Outbound to customer id MC096
BL/ME25/06748,ISSUE,BL/ME25/06748,2025-05-25 00:00:00,U001,CONFIRMED,Outbound to customer id MS027
BL/ME25/05988,ISSUE,BL/ME25/05988,2025-05-08 00:00:00,U001,CONFIRMED,Outbound to customer id M009
BL/ME25/06064,ISSUE,BL/ME25/06064,2025-05-11 00:00:00,U001,CONFIRMED,Outbound to customer id MK007
BL/ME25/05539,ISSUE,BL/ME25/05539,2025-04-30 00:00:00,U001,CONFIRMED,Outbound to customer id MCH107
BL/ME25/06633,ISSUE,BL/ME25/06633,2025-05-21 00:00:00,U001,CONFIRMED,Outbound to customer id MC041
BL/ME25/06020,ISSUE,BL/ME25/06020,2025-05-10 00:00:00,U001,CONFIRMED,Outbound to customer id ME002
BL/ME25/06598,ISSUE,BL/ME25/06598,2025-05-20 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/06695,ISSUE,BL/ME25/06695,2025-05-22 00:00:00,U001,CONFIRMED,Outbound to customer id MCH830
BL/ME25/05627,ISSUE,BL/ME25/05627,2025-05-03 00:00:00,U001,CONFIRMED,Outbound to customer id MK021
BL/ME25/05425,ISSUE,BL/ME25/05425,2025-04-28 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/05654,ISSUE,BL/ME25/05654,2025-05-04 00:00:00,U001,CONFIRMED,Outbound to customer id MK001
BL/ME25/05812,ISSUE,BL/ME25/05812,2025-05-06 00:00:00,U001,CONFIRMED,Outbound to customer id MK033
BL/ME25/06040,ISSUE,BL/ME25/06040,2025-05-11 00:00:00,U001,CONFIRMED,Outbound to customer id MO003
BL/ME25/05324,ISSUE,BL/ME25/05324,2025-04-27 00:00:00,U001,CONFIRMED,Outbound to customer id MC014
BL/ME25/06062,ISSUE,BL/ME25/06062,2025-05-11 00:00:00,U001,CONFIRMED,Outbound to customer id MCH853
BL/ME25/06749,ISSUE,BL/ME25/06749,2025-05-25 00:00:00,U001,CONFIRMED,Outbound to customer id MO028
BL/ME25/06933,ISSUE,BL/ME25/06933,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id MC015
BL/ME25/05398,ISSUE,BL/ME25/05398,2025-04-28 00:00:00,U001,CONFIRMED,Outbound to customer id MC020
BL/ME25/06590,ISSUE,BL/ME25/06590,2025-05-20 00:00:00,U001,CONFIRMED,Outbound to customer id MC096
BL/ME25/06606,ISSUE,BL/ME25/06606,2025-05-21 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/06627,ISSUE,BL/ME25/06627,2025-05-21 00:00:00,U001,CONFIRMED,Outbound to customer id MC019
BL/ME25/06686,ISSUE,BL/ME25/06686,2025-05-22 00:00:00,U001,CONFIRMED,Outbound to customer id 5
BL/ME25/06747,ISSUE,BL/ME25/06747,2025-05-24 00:00:00,U001,CONFIRMED,Outbound to customer id MCH695
BL/ME25/06752,ISSUE,BL/ME25/06752,2025-05-25 00:00:00,U001,CONFIRMED,Outbound to customer id MO003
BL/ME25/06753,ISSUE,BL/ME25/06753,2025-05-25 00:00:00,U001,CONFIRMED,Outbound to customer id MO056
BL/ME25/06900,ISSUE,BL/ME25/06900,2025-05-26 00:00:00,U001,CONFIRMED,Outbound to customer id MS006
BL/ME25/06932,ISSUE,BL/ME25/06932,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id MC016
BL/ME25/06083,ISSUE,BL/ME25/06083,2025-05-11 00:00:00,U001,CONFIRMED,Outbound to customer id MC011
BL/ME25/06143,ISSUE,BL/ME25/06143,2025-05-12 00:00:00,U001,CONFIRMED,Outbound to customer id 12
BL/ME25/06267,ISSUE,BL/ME25/06267,2025-05-14 00:00:00,U001,CONFIRMED,Outbound to customer id MC016
BL/ME25/06459,ISSUE,BL/ME25/06459,2025-05-18 00:00:00,U001,CONFIRMED,Outbound to customer id ME032
BL/ME25/05421,ISSUE,BL/ME25/05421,2025-04-28 00:00:00,U001,CONFIRMED,Outbound to customer id MCH896
BL/ME25/06518,ISSUE,BL/ME25/06518,2025-05-19 00:00:00,U001,CONFIRMED,Outbound to customer id MC046
BL/ME25/06751,ISSUE,BL/ME25/06751,2025-05-25 00:00:00,U001,CONFIRMED,Outbound to customer id MO053
BL/ME25/06755,ISSUE,BL/ME25/06755,2025-05-25 00:00:00,U001,CONFIRMED,Outbound to customer id MC134
BL/ME25/06934,ISSUE,BL/ME25/06934,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id MC020
BL/ME25/06181,ISSUE,BL/ME25/06181,2025-05-13 00:00:00,U001,CONFIRMED,Outbound to customer id MC047
BL/ME25/06734,ISSUE,BL/ME25/06734,2025-05-24 00:00:00,U001,CONFIRMED,Outbound to customer id MO059
BL/ME25/05412,ISSUE,BL/ME25/05412,2025-04-28 00:00:00,U001,CONFIRMED,Outbound to customer id MO062
BL/ME25/06794,ISSUE,BL/ME25/06794,2025-05-25 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/06803,ISSUE,BL/ME25/06803,2025-05-25 00:00:00,U001,CONFIRMED,Outbound to customer id MO056
BL/ME25/05476,ISSUE,BL/ME25/05476,2025-04-29 00:00:00,U001,CONFIRMED,Outbound to customer id MC008
BL/ME25/05874,ISSUE,BL/ME25/05874,2025-05-07 00:00:00,U001,CONFIRMED,Outbound to customer id ME005
BL/ME25/06033,ISSUE,BL/ME25/06033,2025-05-11 00:00:00,U001,CONFIRMED,Outbound to customer id MCH785
BL/ME25/07165,ISSUE,BL/ME25/07165,2025-05-31 00:00:00,U001,CONFIRMED,Outbound to customer id MC041
BL/ME25/07347,ISSUE,BL/ME25/07347,2025-06-03 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/07350,ISSUE,BL/ME25/07350,2025-06-03 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/07743,ISSUE,BL/ME25/07743,2025-06-15 00:00:00,U001,CONFIRMED,Outbound to customer id MC041
BL/ME25/07980,ISSUE,BL/ME25/07980,2025-06-18 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/09119,ISSUE,BL/ME25/09119,2025-07-10 00:00:00,U001,CONFIRMED,Outbound to customer id ME056
BL/ME25/09261,ISSUE,BL/ME25/09261,2025-07-14 00:00:00,U001,CONFIRMED,Outbound to customer id MC002
BL/ME25/10130,ISSUE,BL/ME25/10130,2025-07-29 00:00:00,U001,CONFIRMED,Outbound to customer id MCH947
BL/ME25/10103,ISSUE,BL/ME25/10103,2025-07-30 00:00:00,U001,CONFIRMED,Outbound to customer id MC002
BL/ME25/08307,ISSUE,BL/ME25/08307,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MO008
BL/ME25/05922,ISSUE,BL/ME25/05922,2025-05-07 00:00:00,U001,CONFIRMED,Outbound to customer id MCH684
BL/ME25/06188,ISSUE,BL/ME25/06188,2025-05-13 00:00:00,U001,CONFIRMED,Outbound to customer id ME005
BL/ME25/08178,ISSUE,BL/ME25/08178,2025-06-23 00:00:00,U001,CONFIRMED,Outbound to customer id MC011
BL/ME25/08184,ISSUE,BL/ME25/08184,2025-06-23 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/09548,ISSUE,BL/ME25/09548,2025-07-20 00:00:00,U001,CONFIRMED,Outbound to customer id MC020
BL/ME25/09607,ISSUE,BL/ME25/09607,2025-07-21 00:00:00,U001,CONFIRMED,Outbound to customer id MS088
BL/ME25/09580,ISSUE,BL/ME25/09580,2025-07-21 00:00:00,U001,CONFIRMED,Outbound to customer id MCH107
BL/ME25/09625,ISSUE,BL/ME25/09625,2025-07-21 00:00:00,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/09878,ISSUE,BL/ME25/09878,2025-07-26 00:00:00,U001,CONFIRMED,Outbound to customer id MC041
BL/ME25/09943,ISSUE,BL/ME25/09943,2025-07-26 00:00:00,U001,CONFIRMED,Outbound to customer id MC067
BL/ME25/09944,ISSUE,BL/ME25/09944,2025-07-26 00:00:00,U001,CONFIRMED,Outbound to customer id MO018
BL/ME25/09957,ISSUE,BL/ME25/09957,2025-07-26 00:00:00,U001,CONFIRMED,Outbound to customer id MK002
BL/ME25/09965,ISSUE,BL/ME25/09965,2025-07-26 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/07213,ISSUE,BL/ME25/07213,2025-06-01 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/07260,ISSUE,BL/ME25/07260,2025-06-02 00:00:00,U001,CONFIRMED,Outbound to customer id MC001
BL/ME25/07916,ISSUE,BL/ME25/07916,2025-06-17 00:00:00,U001,CONFIRMED,Outbound to customer id MCH915
BL/ME25/08119,ISSUE,BL/ME25/08119,2025-06-22 00:00:00,U001,CONFIRMED,Outbound to customer id MK033
BL/ME25/10157,ISSUE,BL/ME25/10157,2025-07-30 00:00:00,U001,CONFIRMED,Outbound to customer id MS027
BL/ME25/10164,ISSUE,BL/ME25/10164,2025-07-30 00:00:00,U001,CONFIRMED,Outbound to customer id MS027
BL/ME25/05889,ISSUE,BL/ME25/05889,2025-05-07 00:00:00,U001,CONFIRMED,Outbound to customer id MS006
BL/ME25/06263,ISSUE,BL/ME25/06263,2025-05-14 00:00:00,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/08792,ISSUE,BL/ME25/08792,2025-07-02 00:00:00,U001,CONFIRMED,Outbound to customer id MS006
BL/ME25/05808,ISSUE,BL/ME25/05808,2025-05-06 00:00:00,U001,CONFIRMED,Outbound to customer id MC041
BL/ME25/09655,ISSUE,BL/ME25/09655,2025-07-21 00:00:00,U001,CONFIRMED,Outbound to customer id MCH882
BL/ME25/09571,ISSUE,BL/ME25/09571,2025-07-21 00:00:00,U001,CONFIRMED,Outbound to customer id MO042
BL/ME25/05740,ISSUE,BL/ME25/05740,2025-05-05 00:00:00,U001,CONFIRMED,Outbound to customer id MS045
BL/ME25/06935,ISSUE,BL/ME25/06935,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id MC020
BL/ME25/05542,ISSUE,BL/ME25/05542,2025-04-30 00:00:00,U001,CONFIRMED,Outbound to customer id MC014
BL/ME25/06761,ISSUE,BL/ME25/06761,2025-05-25 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/09419,ISSUE,BL/ME25/09419,2025-07-19 00:00:00,U001,CONFIRMED,Outbound to customer id MO031
BL/ME25/09544,ISSUE,BL/ME25/09544,2025-07-19 00:00:00,U001,CONFIRMED,Outbound to customer id MO063
BL/ME25/09481,ISSUE,BL/ME25/09481,2025-07-17 00:00:00,U001,CONFIRMED,Outbound to customer id MCH733
BL/ME25/09490,ISSUE,BL/ME25/09490,2025-07-19 00:00:00,U001,CONFIRMED,Outbound to customer id MO061
BL/ME25/09541,ISSUE,BL/ME25/09541,2025-07-20 00:00:00,U001,CONFIRMED,Outbound to customer id MCH227
BL/ME25/09809,ISSUE,BL/ME25/09809,2025-07-23 00:00:00,U001,CONFIRMED,Outbound to customer id MK001
BL/ME25/06398,ISSUE,BL/ME25/06398,2025-05-17 00:00:00,U001,CONFIRMED,Outbound to customer id ME005
BL/ME25/09749,ISSUE,BL/ME25/09749,2025-07-22 00:00:00,U001,CONFIRMED,Outbound to customer id ME056
BL/ME25/07076,ISSUE,BL/ME25/07076,2025-05-28 00:00:00,U001,CONFIRMED,Outbound to customer id MS026
BL/ME25/07947,ISSUE,BL/ME25/07947,2025-06-18 00:00:00,U001,CONFIRMED,Outbound to customer id MC134
BL/ME25/07966,ISSUE,BL/ME25/07966,2025-06-18 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/09111,ISSUE,BL/ME25/09111,2025-07-10 00:00:00,U001,CONFIRMED,Outbound to customer id MC067
BL/ME25/09288,ISSUE,BL/ME25/09288,2025-07-14 00:00:00,U001,CONFIRMED,Outbound to customer id MK029
BL/ME25/08577,ISSUE,BL/ME25/08577,2025-06-30 00:00:00,U001,CONFIRMED,Outbound to customer id MC102
BL/ME25/09623,ISSUE,BL/ME25/09623,2025-07-21 00:00:00,U001,CONFIRMED,Outbound to customer id MC008
BL/ME25/09695,ISSUE,BL/ME25/09695,2025-07-22 00:00:00,U001,CONFIRMED,Outbound to customer id MC014
BL/ME25/09735,ISSUE,BL/ME25/09735,2025-07-22 00:00:00,U001,CONFIRMED,Outbound to customer id MK021
BL/ME25/07746,ISSUE,BL/ME25/07746,2025-06-15 00:00:00,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/05294,ISSUE,BL/ME25/05294,2025-04-26 00:00:00,U001,CONFIRMED,Outbound to customer id MS027
BL/ME25/05408,ISSUE,BL/ME25/05408,2025-04-28 00:00:00,U001,CONFIRMED,Outbound to customer id ME055
BL/ME25/06108,ISSUE,BL/ME25/06108,2025-05-12 00:00:00,U001,CONFIRMED,Outbound to customer id MS045
BL/ME25/09325,ISSUE,BL/ME25/09325,2025-07-15 00:00:00,U001,CONFIRMED,Outbound to customer id MC001
BL/ME25/09664,ISSUE,BL/ME25/09664,2025-07-21 00:00:00,U001,CONFIRMED,Outbound to customer id MO058
BL/ME25/06452,ISSUE,BL/ME25/06452,2025-05-18 00:00:00,U001,CONFIRMED,Outbound to customer id ME061
BL/ME25/09709,ISSUE,BL/ME25/09709,2025-07-22 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/09980,ISSUE,BL/ME25/09980,2025-07-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME012
BL/ME25/09787,ISSUE,BL/ME25/09787,2025-07-28 00:00:00,U001,CONFIRMED,Outbound to customer id MC044
BL/ME25/09546,ISSUE,BL/ME25/09546,2025-07-19 00:00:00,U001,CONFIRMED,Outbound to customer id ME016
BL/ME25/08537,ISSUE,BL/ME25/08537,2025-06-29 00:00:00,U001,CONFIRMED,Outbound to customer id MK007
BL/ME25/08741,ISSUE,BL/ME25/08741,2025-07-02 00:00:00,U001,CONFIRMED,Outbound to customer id MC040
BL/ME25/09565,ISSUE,BL/ME25/09565,2025-07-20 00:00:00,U001,CONFIRMED,Outbound to customer id ME049
BL/ME25/09522,ISSUE,BL/ME25/09522,2025-07-19 00:00:00,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/08291,ISSUE,BL/ME25/08291,2025-06-24 00:00:00,U001,CONFIRMED,Outbound to customer id MK007
BL/ME25/06067,ISSUE,BL/ME25/06067,2025-05-11 00:00:00,U001,CONFIRMED,Outbound to customer id 5
BL/ME25/08088,ISSUE,BL/ME25/08088,2025-06-22 00:00:00,U001,CONFIRMED,Outbound to customer id MS045
BL/ME25/09094,ISSUE,BL/ME25/09094,2025-07-10 00:00:00,U001,CONFIRMED,Outbound to customer id MC007
BL/ME25/05632,ISSUE,BL/ME25/05632,2025-05-03 00:00:00,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/05998,ISSUE,BL/ME25/05998,2025-05-10 00:00:00,U001,CONFIRMED,Outbound to customer id MC011
BL/ME25/07171,ISSUE,BL/ME25/07171,2025-05-31 00:00:00,U001,CONFIRMED,Outbound to customer id MO009
BL/ME25/07616,ISSUE,BL/ME25/07616,2025-06-11 00:00:00,U001,CONFIRMED,Outbound to customer id 12
BL/ME25/07630,ISSUE,BL/ME25/07630,2025-06-11 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/05640,ISSUE,BL/ME25/05640,2025-05-03 00:00:00,U001,CONFIRMED,Outbound to customer id MS088
BL/ME25/05758,ISSUE,BL/ME25/05758,2025-05-05 00:00:00,U001,CONFIRMED,Outbound to customer id MCH753
BL/ME25/09431,ISSUE,BL/ME25/09431,2025-07-16 00:00:00,U001,CONFIRMED,Outbound to customer id ME059
BL/ME25/09551,ISSUE,BL/ME25/09551,2025-07-20 00:00:00,U001,CONFIRMED,Outbound to customer id MC027
BL/ME25/09556,ISSUE,BL/ME25/09556,2025-07-20 00:00:00,U001,CONFIRMED,Outbound to customer id ME032
BL/ME25/09196,ISSUE,BL/ME25/09196,2025-07-13 00:00:00,U001,CONFIRMED,Outbound to customer id MCH939
BL/ME25/09811,ISSUE,BL/ME25/09811,2025-07-23 00:00:00,U001,CONFIRMED,Outbound to customer id MK006
BL/ME25/09285,ISSUE,BL/ME25/09285,2025-07-14 00:00:00,U001,CONFIRMED,Outbound to customer id 12
BL/ME25/09780,ISSUE,BL/ME25/09780,2025-07-23 00:00:00,U001,CONFIRMED,Outbound to customer id MS026
BL/ME25/09790,ISSUE,BL/ME25/09790,2025-07-23 00:00:00,U001,CONFIRMED,Outbound to customer id MCH915
BL/ME25/08898,ISSUE,BL/ME25/08898,2025-07-07 00:00:00,U001,CONFIRMED,Outbound to customer id ME035
BL/ME25/09181,ISSUE,BL/ME25/09181,2025-07-13 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/09226,ISSUE,BL/ME25/09226,2025-07-13 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/09358,ISSUE,BL/ME25/09358,2025-07-15 00:00:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/09367,ISSUE,BL/ME25/09367,2025-07-15 00:00:00,U001,CONFIRMED,Outbound to customer id MS011
BL/ME25/08819,ISSUE,BL/ME25/08819,2025-07-03 00:00:00,U001,CONFIRMED,Outbound to customer id MC020
BL/ME25/09030,ISSUE,BL/ME25/09030,2025-07-09 00:00:00,U001,CONFIRMED,Outbound to customer id MC014
BL/ME25/07462,ISSUE,BL/ME25/07462,2025-06-09 00:00:00,U001,CONFIRMED,Outbound to customer id MCH899
BL/ME25/07722,ISSUE,BL/ME25/07722,2025-06-14 00:00:00,U001,CONFIRMED,Outbound to customer id MC096
BL/ME25/07728,ISSUE,BL/ME25/07728,2025-06-14 00:00:00,U001,CONFIRMED,Outbound to customer id 5
BL/ME25/07859,ISSUE,BL/ME25/07859,2025-06-16 00:00:00,U001,CONFIRMED,Outbound to customer id MO055
BL/ME25/07888,ISSUE,BL/ME25/07888,2025-06-17 00:00:00,U001,CONFIRMED,Outbound to customer id MC041
BL/ME25/07900,ISSUE,BL/ME25/07900,2025-06-17 00:00:00,U001,CONFIRMED,Outbound to customer id ME001
BL/ME25/09698,ISSUE,BL/ME25/09698,2025-07-26 00:00:00,U001,CONFIRMED,Outbound to customer id MCH934
BL/ME25/07518,ISSUE,BL/ME25/07518,2025-06-10 00:00:00,U001,CONFIRMED,Outbound to customer id MCH053
BL/ME25/07854,ISSUE,BL/ME25/07854,2025-06-18 00:00:00,U001,CONFIRMED,Outbound to customer id 5
BL/ME25/09777,ISSUE,BL/ME25/09777,2025-07-23 00:00:00,U001,CONFIRMED,Outbound to customer id MS027
BL/ME25/09643,ISSUE,BL/ME25/09643,2025-07-21 00:00:00,U001,CONFIRMED,Outbound to customer id MO059
BL/ME25/09379,ISSUE,BL/ME25/09379,2025-07-16 00:00:00,U001,CONFIRMED,Outbound to customer id ME033
BL/ME25/09328,ISSUE,BL/ME25/09328,2025-07-16 00:00:00,U001,CONFIRMED,Outbound to customer id MC007
BL/ME25/05678,ISSUE,BL/ME25/05678,2025-05-04 00:00:00,U001,CONFIRMED,Outbound to customer id MO069
BL/ME25/06151,ISSUE,BL/ME25/06151,2025-05-12 00:00:00,U001,CONFIRMED,Outbound to customer id MCH909
BL/ME25/06730,ISSUE,BL/ME25/06730,2025-05-24 00:00:00,U001,CONFIRMED,Outbound to customer id ME035
BL/ME25/05628,ISSUE,BL/ME25/05628,2025-05-03 00:00:00,U001,CONFIRMED,Outbound to customer id MO062
BL/ME25/10168,ISSUE,BL/ME25/10168,2025-07-30 00:00:00,U001,CONFIRMED,Outbound to customer id 9
