id_emplacement,code_emplacement,id_entrepot,id_niveau,zone,type_emplacement,statut,actif
936,2K-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
976,2M-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
980,2M-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
984,2M-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
988,2M-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
992,2M-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
996,2M-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
940,2N-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
944,2N-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
948,2N-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
952,2N-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
956,2N-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
960,2N-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
964,2N-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
968,2N-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
972,2N-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
1000,2P-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
1004,2P-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
1008,2P-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
1012,2P-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
1016,2P-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
1020,2P-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
1024,2Q-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
1028,2Q-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
1032,2Q-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
1036,2Q-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
1040,2Q-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
1044,2Q-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
1048,2Q-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
1052,2Q-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
1056,2Q-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
1060,2R-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
1064,2R-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
1068,2R-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
1072,2R-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
1076,2R-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
1080,2R-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
1084,2S-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
1088,2S-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
1100,2S-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
1104,2S-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
1107,2S-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
1111,2S-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
1115,2S-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
1119,2S-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
1123,2S-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
1127,2T-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
1131,2T-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
1135,2T-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
1139,2T-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
1143,2T-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
1147,2T-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
1151,2V-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
1155,2V-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
1159,2V-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
1163,2V-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
1167,2V-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
1171,2V-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
1175,2V-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
1179,2V-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
1183,2V-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
1187,2W-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
1191,2W-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
1195,2W-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
1199,2W-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
1203,2W-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
1207,2W-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
1211,2W-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
1215,2W-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
1219,2W-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
1223,2W-04-01,235,,B7-PCK,PICKING,AVAILABLE,True
1227,2W-04-02,235,,B7-PCK,PICKING,AVAILABLE,True
1231,2W-04-03,235,,B7-PCK,PICKING,AVAILABLE,True
1235,2W-05-01,235,,B7-PCK,PICKING,AVAILABLE,True
1239,2W-05-02,235,,B7-PCK,PICKING,AVAILABLE,True
1243,2W-05-03,235,,B7-PCK,PICKING,AVAILABLE,True
1247,2X-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
1251,2X-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
1255,2X-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
1259,2X-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
1263,2X-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
1267,2X-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
1271,2X-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
1275,2X-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
1279,2X-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
1283,2X-04-01,235,,B7-PCK,PICKING,AVAILABLE,True
1287,2X-04-02,235,,B7-PCK,PICKING,AVAILABLE,True
1291,2X-04-03,235,,B7-PCK,PICKING,AVAILABLE,True
1295,2X-05-01,235,,B7-PCK,PICKING,AVAILABLE,True
1303,2X-05-02,235,,B7-PCK,PICKING,AVAILABLE,True
1307,2X-05-03,235,,B7-PCK,PICKING,AVAILABLE,True
421,3A-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
425,3A-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
429,3A-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
433,3A-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
437,3A-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
441,3A-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
445,3B-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
449,3B-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
453,3B-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
457,3B-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
461,3B-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
465,3B-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
469,3B-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
473,3B-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
477,3B-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
481,3C-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
485,3C-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
679,3C-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
683,3C-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
687,3C-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
691,3C-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
695,3D-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
699,3D-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
703,3D-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
707,3D-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
711,3D-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
715,3D-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
719,3D-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
723,3D-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
727,3D-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
731,3E-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
735,3E-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
739,3E-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
743,3E-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
747,3E-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
751,3E-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
755,3F-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
759,3F-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
763,3F-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
767,3F-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
771,3F-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
775,3F-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
779,3F-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
783,3F-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
787,3F-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
791,3G-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
795,3G-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
799,3G-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
803,3G-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
807,3G-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
811,3G-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
815,3H-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
819,3H-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
823,3H-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
827,3H-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
831,3H-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
835,3H-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
839,3H-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
843,3H-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
847,3H-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
851,3I-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
855,3I-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
859,3I-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
863,3I-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
897,3I-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
901,3I-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
905,3K-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
909,3K-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
913,3K-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
917,3K-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
921,3K-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
925,3K-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
929,3K-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
933,3K-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
937,3K-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
977,3M-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
981,3M-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
985,3M-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
989,3M-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
993,3M-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
997,3M-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
941,3N-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
945,3N-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
949,3N-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
953,3N-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
957,3N-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
961,3N-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
965,3N-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
969,3N-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
973,3N-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
1001,3P-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
1005,3P-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
1009,3P-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
1013,3P-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
1017,3P-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
1021,3P-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
1025,3Q-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
1029,3Q-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
1033,3Q-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
1037,3Q-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
1041,3Q-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
1045,3Q-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
1049,3Q-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
1053,3Q-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
1057,3Q-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
1061,3R-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
1065,3R-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
1069,3R-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
1073,3R-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
1077,3R-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
1081,3R-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
1085,3S-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
1089,3S-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
1101,3S-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
1105,3S-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
1108,3S-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
1112,3S-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
1116,3S-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
1120,3S-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
1124,3S-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
1128,3T-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
1132,3T-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
1136,3T-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
1140,3T-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
1144,3T-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
1148,3T-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
1152,3V-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
1156,3V-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
1160,3V-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
1164,3V-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
1168,3V-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
1172,3V-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
1176,3V-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
1180,3V-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
1184,3V-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
1188,3W-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
1192,3W-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
1196,3W-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
1200,3W-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
1204,3W-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
1208,3W-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
1212,3W-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
1216,3W-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
1220,3W-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
1224,3W-04-01,235,,B7-PCK,PICKING,AVAILABLE,True
1228,3W-04-02,235,,B7-PCK,PICKING,AVAILABLE,True
1232,3W-04-03,235,,B7-PCK,PICKING,AVAILABLE,True
1236,3W-05-01,235,,B7-PCK,PICKING,AVAILABLE,True
1240,3W-05-02,235,,B7-PCK,PICKING,AVAILABLE,True
1244,3W-05-03,235,,B7-PCK,PICKING,AVAILABLE,True
1248,3X-01-01,235,,B7-PCK,PICKING,AVAILABLE,True
1252,3X-01-02,235,,B7-PCK,PICKING,AVAILABLE,True
1256,3X-01-03,235,,B7-PCK,PICKING,AVAILABLE,True
1260,3X-02-01,235,,B7-PCK,PICKING,AVAILABLE,True
1264,3X-02-02,235,,B7-PCK,PICKING,AVAILABLE,True
1268,3X-02-03,235,,B7-PCK,PICKING,AVAILABLE,True
1272,3X-03-01,235,,B7-PCK,PICKING,AVAILABLE,True
1276,3X-03-02,235,,B7-PCK,PICKING,AVAILABLE,True
1280,3X-03-03,235,,B7-PCK,PICKING,AVAILABLE,True
1284,3X-04-01,235,,B7-PCK,PICKING,AVAILABLE,True
1288,3X-04-02,235,,B7-PCK,PICKING,AVAILABLE,True
1292,3X-04-03,235,,B7-PCK,PICKING,AVAILABLE,True
1301,3X-05-01,235,,B7-PCK,PICKING,AVAILABLE,True
1304,3X-05-02,235,,B7-PCK,PICKING,AVAILABLE,True
1308,3X-05-03,235,,B7-PCK,PICKING,AVAILABLE,True
1331,B07-N(-1),235,,B07-SS,PICKING,AVAILABLE,True
398,B07-N1-A1,235,,B07-N1,PICKING,AVAILABLE,True
400,B07-N1-A2,235,,B07-N1,PICKING,AVAILABLE,True
402,B07-N1-A3,235,,B07-N1,PICKING,AVAILABLE,True
403,B07-N1-A4,235,,B07-N1,PICKING,AVAILABLE,True
404,B07-N1-A5,235,,B07-N1,PICKING,AVAILABLE,True
405,B07-N1-A6,235,,B07-N1,PICKING,AVAILABLE,True
406,B07-N1-A7,235,,B07-N1,PICKING,AVAILABLE,True
407,B07-N1-A8,235,,B07-N1,PICKING,AVAILABLE,True
408,B07-N1-B1,235,,B07-N1,PICKING,AVAILABLE,True
409,B07-N1-B2,235,,B07-N1,PICKING,AVAILABLE,True
410,B07-N1-B3,235,,B07-N1,PICKING,AVAILABLE,True
1352,B07-N1-B4,235,,B07-N1,PICKING,AVAILABLE,True
878,B07-N1-B5,235,,B07-N1,PICKING,AVAILABLE,True
1090,B07-N1-B6,235,,B07-N1,PICKING,AVAILABLE,True
412,B07-N1-B7,235,,B07-N1,PICKING,AVAILABLE,True
1353,B07-N1-C1,235,,B07-N1,PICKING,AVAILABLE,True
1386,B07-N1-C2,235,,B07-N1,PICKING,AVAILABLE,True
664,B07-N1-C3,235,,B07-N1,PICKING,AVAILABLE,True
885,B07-N1-C4,235,,B07-N1,PICKING,AVAILABLE,True
413,B07-N1-C5,235,,B07-N1,PICKING,AVAILABLE,True
1355,B07-N1-C6,235,,B07-N1,PICKING,AVAILABLE,True
1297,B07-N1-C7,235,,B07-N1,PICKING,AVAILABLE,True
1333,B07-N1-C8,235,,B07-N1,PICKING,AVAILABLE,True
411,B07-N1-C9,235,,B07-N1,PICKING,AVAILABLE,True
667,B07-N1-D1,235,,B07-N1,PICKING,AVAILABLE,True
1334,B07-N1-D2,235,,B07-N1,PICKING,AVAILABLE,True
1324,B07-N1-D3,235,,B07-N1,PICKING,AVAILABLE,True
1389,B07-N1-D4,235,,B07-N1,PICKING,AVAILABLE,True
1398,B07-N1-D5,235,,B07-N1,PICKING,AVAILABLE,True
1390,B07-N1-D6,235,,B07-N1,PICKING,AVAILABLE,True
1314,B07-N1-D7,235,,B07-N1,PICKING,AVAILABLE,True
1372,B07-N1-D8,235,,B07-N1,PICKING,AVAILABLE,True
414,B07-N1-D9,235,,B07-N1,PICKING,AVAILABLE,True
1359,B07-N1-E1,235,,B07-N1,PICKING,AVAILABLE,True
1376,B07-N1-E10,235,,B07-N1,PICKING,AVAILABLE,True
1377,B07-N1-E11,235,,B07-N1,PICKING,AVAILABLE,True
673,B07-N1-E12,235,,B07-N1,PICKING,AVAILABLE,True
1378,B07-N1-E13,235,,B07-N1,PICKING,AVAILABLE,True
1346,B07-N1-E14,235,,B07-N1,PICKING,AVAILABLE,True
1095,B07-N1-E15,235,,B07-N1,PICKING,AVAILABLE,True
1361,B07-N1-E16,235,,B07-N1,PICKING,AVAILABLE,True
674,B07-N1-E17,235,,B07-N1,PICKING,AVAILABLE,True
1298,B07-N1-E18,235,,B07-N1,PICKING,AVAILABLE,True
1336,B07-N1-E19,235,,B07-N1,PICKING,AVAILABLE,True
1374,B07-N1-E2,235,,B07-N1,PICKING,AVAILABLE,True
1335,B07-N1-E3,235,,B07-N1,PICKING,AVAILABLE,True
1360,B07-N1-E4,235,,B07-N1,PICKING,AVAILABLE,True
671,B07-N1-E5,235,,B07-N1,PICKING,AVAILABLE,True
1375,B07-N1-E6,235,,B07-N1,PICKING,AVAILABLE,True
672,B07-N1-E7,235,,B07-N1,PICKING,AVAILABLE,True
866,B07-N1-E8,235,,B07-N1,PICKING,AVAILABLE,True
867,B07-N1-E9,235,,B07-N1,PICKING,AVAILABLE,True
1400,B07-N1-SOL,235,,B07-N1,PICKING,AVAILABLE,True
1320,B07-N2-A1,235,,B07-N2,PICKING,AVAILABLE,True
658,B07-N2-A2,235,,B07-N2,PICKING,AVAILABLE,True
401,B07-N2-A3,235,,B07-N2,PICKING,AVAILABLE,True
399,B07-N2-A4,235,,B07-N2,PICKING,AVAILABLE,True
396,B07-N2-A5,235,,B07-N2,PICKING,AVAILABLE,True
395,B07-N2-A6,235,,B07-N2,PICKING,AVAILABLE,True
397,B07-N2-A7,235,,B07-N2,PICKING,AVAILABLE,True
883,B07-N2-A8,235,,B07-N2,PICKING,AVAILABLE,True
660,B07-N2-B1,235,,B07-N2,PICKING,AVAILABLE,True
661,B07-N2-B2,235,,B07-N2,PICKING,AVAILABLE,True
1397,B07-N2-B3,235,,B07-N2,PICKING,AVAILABLE,True
1369,B07-N2-B4,235,,B07-N2,PICKING,AVAILABLE,True
663,B07-N2-B5,235,,B07-N2,PICKING,AVAILABLE,True
1354,B07-N2-B6,235,,B07-N2,PICKING,AVAILABLE,True
1387,B07-N2-B7,235,,B07-N2,PICKING,AVAILABLE,True
884,B07-N2-C1,235,,B07-N2,PICKING,AVAILABLE,True
1296,B07-N2-C2,235,,B07-N2,PICKING,AVAILABLE,True
665,B07-N2-C3,235,,B07-N2,PICKING,AVAILABLE,True
1091,B07-N2-C4,235,,B07-N2,PICKING,AVAILABLE,True
886,B07-N2-C5,235,,B07-N2,PICKING,AVAILABLE,True
1092,B07-N2-C6,235,,B07-N2,PICKING,AVAILABLE,True
666,B07-N2-C7,235,,B07-N2,PICKING,AVAILABLE,True
1312,B07-N2-C8,235,,B07-N2,PICKING,AVAILABLE,True
1332,B07-N2-C9,235,,B07-N2,PICKING,AVAILABLE,True
1370,B07-N2-D1,235,,B07-N2,PICKING,AVAILABLE,True
1371,B07-N2-D2,235,,B07-N2,PICKING,AVAILABLE,True
1093,B07-N2-D3,235,,B07-N2,PICKING,AVAILABLE,True
1313,B07-N2-D4,235,,B07-N2,PICKING,AVAILABLE,True
1388,B07-N2-D5,235,,B07-N2,PICKING,AVAILABLE,True
864,B07-N2-D6,235,,B07-N2,PICKING,AVAILABLE,True
1343,B07-N2-D7,235,,B07-N2,PICKING,AVAILABLE,True
668,B07-N2-D8,235,,B07-N2,PICKING,AVAILABLE,True
865,B07-N2-D9,235,,B07-N2,PICKING,AVAILABLE,True
1399,B07-N2-E1,235,,B07-N2,PICKING,AVAILABLE,True
1321,B07-N2-E10,235,,B07-N2,PICKING,AVAILABLE,True
1358,B07-N2-E11,235,,B07-N2,PICKING,AVAILABLE,True
1326,B07-N2-E12,235,,B07-N2,PICKING,AVAILABLE,True
1344,B07-N2-E13,235,,B07-N2,PICKING,AVAILABLE,True
1391,B07-N2-E14,235,,B07-N2,PICKING,AVAILABLE,True
1315,B07-N2-E15,235,,B07-N2,PICKING,AVAILABLE,True
1345,B07-N2-E16,235,,B07-N2,PICKING,AVAILABLE,True
1094,B07-N2-E17,235,,B07-N2,PICKING,AVAILABLE,True
890,B07-N2-E18,235,,B07-N2,PICKING,AVAILABLE,True
670,B07-N2-E19,235,,B07-N2,PICKING,AVAILABLE,True
887,B07-N2-E2,235,,B07-N2,PICKING,AVAILABLE,True
888,B07-N2-E3,235,,B07-N2,PICKING,AVAILABLE,True
1356,B07-N2-E4,235,,B07-N2,PICKING,AVAILABLE,True
1357,B07-N2-E5,235,,B07-N2,PICKING,AVAILABLE,True
1325,B07-N2-E6,235,,B07-N2,PICKING,AVAILABLE,True
1373,B07-N2-E7,235,,B07-N2,PICKING,AVAILABLE,True
669,B07-N2-E8,235,,B07-N2,PICKING,AVAILABLE,True
889,B07-N2-E9,235,,B07-N2,PICKING,AVAILABLE,True
1366,B07-N2-sans zone,235,,B07-N2,PICKING,AVAILABLE,True
1379,B07-N3-A1,235,,B07-N3,PICKING,AVAILABLE,True
1392,B07-N3-A2,235,,B07-N3,PICKING,AVAILABLE,True
1347,B07-N3-A3,235,,B07-N3,PICKING,AVAILABLE,True
1316,B07-N3-A4,235,,B07-N3,PICKING,AVAILABLE,True
415,B07-N3-A5,235,,B07-N3,PICKING,AVAILABLE,True
1401,B07-N3-A6,235,,B07-N3,PICKING,AVAILABLE,True
1329,B07-N3-C1,235,,B07-N3,PICKING,AVAILABLE,True
1364,B07-N3-C10,235,,B07-N3,PICKING,AVAILABLE,True
1365,B07-N3-C11,235,,B07-N3,PICKING,AVAILABLE,True
873,B07-N3-C12,235,,B07-N3,PICKING,AVAILABLE,True
1380,B07-N3-C2,235,,B07-N3,PICKING,AVAILABLE,True
1337,B07-N3-C3,235,,B07-N3,PICKING,AVAILABLE,True
879,B07-N3-C4,235,,B07-N3,PICKING,AVAILABLE,True
872,B07-N3-C5,235,,B07-N3,PICKING,AVAILABLE,True
1394,B07-N3-C6,235,,B07-N3,PICKING,AVAILABLE,True
1395,B07-N3-C7,235,,B07-N3,PICKING,AVAILABLE,True
1381,B07-N3-C8,235,,B07-N3,PICKING,AVAILABLE,True
1382,B07-N3-C9,235,,B07-N3,PICKING,AVAILABLE,True
1383,B07-N3-E1,235,,B07-N3,PICKING,AVAILABLE,True
874,B07-N3-E2,235,,B07-N3,PICKING,AVAILABLE,True
417,B07-N3-E3,235,,B07-N3,PICKING,AVAILABLE,True
1097,B07-N3-E4,235,,B07-N3,PICKING,AVAILABLE,True
1339,B07-N3-E5,235,,B07-N3,PICKING,AVAILABLE,True
1396,B07-N3-E6,235,,B07-N3,PICKING,AVAILABLE,True
1384,B07-N3-E7,235,,B07-N3,PICKING,AVAILABLE,True
1385,B07-N3-E8,235,,B07-N3,PICKING,AVAILABLE,True
893,B07-N3-E9,235,,B07-N3,PICKING,AVAILABLE,True
1319,B07-N3-SOL,235,,B07-N3,PICKING,AVAILABLE,True
875,B07-N3-ST,235,,B07-N3,PICKING,AVAILABLE,True
1327,B07-N4-17,235,,B07-N4,PICKING,AVAILABLE,True
891,B07-N4-A1,235,,B07-N4,PICKING,AVAILABLE,True
1322,B07-N4-A2,235,,B07-N4,PICKING,AVAILABLE,True
892,B07-N4-A3,235,,B07-N4,PICKING,AVAILABLE,True
1349,B07-N4-A4,235,,B07-N4,PICKING,AVAILABLE,True
675,B07-N4-A5,235,,B07-N4,PICKING,AVAILABLE,True
