id_transaction,no_ligne,id_produit,quantite,id_emplacement_source,id_emplacement_destination,lot_serie,code_motif
BL/ME25/05257,42,36155,18,,,,
BL/ME25/05257,43,31557,1900,,,,
BL/ME25/05257,44,31770,40,1403,,,
BL/ME25/05257,45,31766,160,1403,,,
BL/ME25/05257,46,31762,270,1403,,,
BL/ME25/05257,47,31760,42,,,,
BL/ME25/08099,7,34393,300,,,,
BL/ME25/08099,8,34397,200,,,,
BL/ME25/08099,9,34014,200,,,,
BL/ME25/08099,10,34016,1000,,,,
BL/ME25/08099,11,34015,1500,,,,
BL/ME25/08099,12,34017,500,,,,
BL/ME25/08099,13,34013,1000,,,,
BL/ME25/08099,14,31493,1200,,,,
BL/ME25/08099,15,31499,160,,,,
BL/ME25/08099,16,31848,180,,,,
BL/ME25/08099,17,31859,180,,,,
BL/ME25/08099,18,31858,600,,,,
BL/ME25/08099,19,31776,100,,,,
BL/ME25/08099,20,32086,102,,,,
BL/ME25/08099,21,32087,60,,,,
BL/ME25/08099,22,32088,60,,,,
BL/ME25/08099,23,36155,93,,,,
BL/ME25/08099,24,32080,30,1403,,,
BL/ME25/08099,25,32082,30,,,,
BL/ME25/08099,26,31740,800,,,,
BL/ME25/06035,47,31729,750,,,,
BL/ME25/06035,48,31724,1200,,,,
BL/ME25/06035,49,31775,80,,,,
BL/ME25/06035,50,31737,1000,,,,
BL/ME25/06035,51,32085,180,,,,
BL/ME25/06035,52,32087,150,,,,
BL/ME25/06035,53,38744,30,,,,
BL/ME25/06857,1,32076,120,,,,
BL/ME25/06857,2,31740,160,,,,
BL/ME25/06857,3,34392,80,,,,
BL/ME25/06857,4,31665,240,,,,
BL/ME25/06857,5,35596,60,,,,
BL/ME25/06857,6,35595,80,,,,
BL/ME25/06857,7,31661,1200,,,,
BL/ME25/06857,8,31473,100,,,,
BL/ME25/06857,9,31554,300,,,,
BL/ME25/06857,10,31557,300,,,,
BL/ME25/06857,11,31766,80,,,,
BL/ME25/06857,12,34015,600,,,,
BL/ME25/06857,13,34013,100,,,,
BL/ME25/06857,14,34402,50,,,,
BL/ME25/06857,15,35593,50,,,,
BL/ME25/06857,16,37128,100,,,,
BL/ME25/06857,17,31676,60,,,,
BL/ME25/06857,18,31672,50,,,,
BL/ME25/06857,19,31664,50,,,,
BL/ME25/06857,20,32001,90,,,,
BL/ME25/06857,21,32002,90,,,,
BL/ME25/06857,22,31993,200,,,,
BL/ME25/06857,23,32004,120,,,,
BL/ME25/06857,24,31780,120,1403,,,
BL/ME25/06857,25,31781,40,,,,
BL/ME25/06857,26,32088,18,,,,
BL/ME25/06857,27,31987,10,,,,
BL/ME25/06857,28,31666,100,,,,
BL/ME25/06857,29,31722,100,,,,
BL/ME25/06857,30,35840,120,,,,
BL/ME25/06857,31,34391,50,,,,
BL/ME25/06857,32,35578,100,,,,
BL/ME25/07346,39,34408,50,,,,
BL/ME25/07346,40,31723,1200,,,,
BL/ME25/07346,41,34392,160,,,,
BL/ME25/07346,42,34395,64,,,,
BL/ME25/07346,43,31556,200,,,,
BL/ME25/07346,44,31551,400,,,,
BL/ME25/08230,10,31569,100,,,,
BL/ME25/08230,11,31554,400,,,,
BL/ME25/08230,12,31565,400,,,,
BL/ME25/08230,13,31587,100,,,,
BL/ME25/08230,14,31729,300,,,,
BL/ME25/08230,15,31730,60,,,,
BL/ME25/08230,16,32084,6,,,,
BL/ME25/08237,1,31732,400,,,,
BL/ME25/08237,2,31727,100,,,,
BL/ME25/08237,3,31725,300,,,,
BL/ME25/08237,4,31730,120,,,,
BL/ME25/08237,5,31565,200,,,,
BL/ME25/08237,6,34016,100,,,,
BL/ME25/08237,7,31557,200,,,,
BL/ME25/08237,8,31551,100,,,,
BL/ME25/08237,9,31993,100,,,,
BL/ME25/07123,1,34214,0,,,,
BL/ME25/07231,3,43622,1,,,,
BL/ME25/07231,4,35598,0,,,,
BL/ME25/07709,1,31773,528,,,,
BL/ME25/07719,1,31729,450,,,,
BL/ME25/07719,2,31725,300,,,,
BL/ME25/07719,3,31724,400,,,,
BL/ME25/07719,4,31754,1000,,,,
BL/ME25/07719,5,31987,100,,,,
BL/ME25/07719,6,31437,200,,,,
BL/ME25/07719,7,31464,150,,,,
BL/ME25/07719,8,31463,800,,,,
BL/ME25/07719,9,31473,200,,,,
BL/ME25/07719,10,31482,200,,,,
BL/ME25/07719,11,31438,100,,,,
BL/ME25/07719,12,31456,100,,,,
BL/ME25/07719,13,31564,100,,,,
BL/ME25/07719,14,31992,200,,,,
BL/ME25/07719,15,31993,200,,,,
BL/ME25/07719,16,31994,200,,,,
BL/ME25/07719,17,31995,200,,,,
BL/ME25/07719,18,32079,60,,,,
BL/ME25/07719,19,38152,200,,,,
BL/ME25/07719,20,32000,200,,,,
BL/ME25/07719,21,32001,90,,,,
BL/ME25/07719,22,32002,180,,,,
BL/ME25/07719,23,31733,150,,,,
BL/ME25/07719,24,31762,450,1403,,,
BL/ME25/07719,25,34018,400,,,,
BL/ME25/07719,26,34391,200,,,,
BL/ME25/07719,27,34397,200,,,,
BL/ME25/07719,28,34014,400,,,,
BL/ME25/07719,29,34016,400,,,,
BL/ME25/07719,30,34403,200,,,,
BL/ME25/07719,31,34015,1000,,,,
BL/ME25/07719,32,34019,100,,,,
BL/ME25/08271,1,31565,1000,,,,
BL/ME25/08271,2,31770,40,,,,
BL/ME25/08271,3,31725,150,,,,
BL/ME25/08271,4,31724,100,,,,
BL/ME25/08271,5,32076,180,,,,
BL/ME25/08271,6,31761,300,1403,,,
BL/ME25/08271,7,38719,200,,,,
BL/ME25/08271,8,31549,100,,,,
BL/ME25/08271,9,31475,50,,,,
BL/ME25/08271,10,32086,30,,,,
BL/ME25/08271,11,32088,21,,,,
BL/ME25/08271,12,38720,200,,,,
BL/ME25/08271,13,31726,360,,,,
BL/ME25/08247,31,34201,100,,,,
BL/ME25/08247,32,34202,50,,,,
BL/ME25/08247,33,31440,200,,,,
BL/ME25/08247,34,32084,30,,,,
BL/ME25/08247,35,32085,30,,,,
BL/ME25/08247,36,32087,138,,,,
BL/ME25/08247,37,32087,42,,,,
BL/ME25/08247,38,32088,90,,,,
BL/ME25/08247,39,31480,0,,,,
BL/ME25/07098,1,31565,100,,,,
BL/ME25/07098,2,31781,40,,,,
BL/ME25/07128,48,31757,1200,,,,
BL/ME25/07128,49,31756,6000,,,,
BL/ME25/07128,50,32084,30,,,,
BL/ME25/05257,48,31728,225,,,,
BL/ME25/05257,49,31757,120,,,,
BL/ME25/05257,50,31731,200,,,,
BL/ME25/05257,51,31724,300,,,,
BL/ME25/05257,52,31995,100,,,,
BL/ME25/05257,53,31993,300,,,,
BL/ME25/05257,54,32003,90,,,,
BL/ME25/05257,55,31987,20,,,,
BL/ME25/05257,56,31689,100,,,,
BL/ME25/05257,57,31665,120,,,,
BL/ME25/05257,58,31666,60,,,,
BL/ME25/05257,59,32124,270,,,,
BL/ME25/05257,60,34183,100,,,,
BL/ME25/05257,61,34201,100,,,,
BL/ME25/05257,62,34202,75,,,,
BL/ME25/05257,63,34203,60,,,,
BL/ME25/05257,64,34216,6,,,,
BL/ME25/05257,65,34214,6,,,,
BL/ME25/05257,66,31734,100,,,,
BL/ME25/07758,1,42234,1,,,,
BL/ME25/08225,108,35584,200,,,,
BL/ME25/08225,109,35593,50,,,,
BL/ME25/08225,110,35595,160,,,,
BL/ME25/08225,111,35578,100,,,,
BL/ME25/08225,112,31482,100,,,,
BL/ME25/08225,113,31463,300,,,,
BL/ME25/08225,114,31462,100,,,,
BL/ME25/08225,115,31441,20,,,,
BL/ME25/08225,116,31398,30,,,,
BL/ME25/08225,117,31634,60,,,,
BL/ME25/08225,118,34183,25,,,,
BL/ME25/08225,119,34202,25,,,,
BL/ME25/08225,120,34210,18,,,,
BL/ME25/08225,121,31724,200,,,,
BL/ME25/08225,122,31727,100,,,,
BL/ME25/08225,123,31730,120,,,,
BL/ME25/08225,124,31737,400,,,,
BL/ME25/08225,125,38720,50,,,,
BL/ME25/08225,126,32082,6,,,,
BL/ME25/08225,127,31451,80,,,,
BL/ME25/08225,128,31440,80,,,,
BL/ME25/08225,129,34203,20,,,,
BL/ME25/08225,130,31731,100,,,,
BL/ME25/08246,1,31782,100,,,,
BL/ME25/08274,1,31985,320,,,,
BL/ME25/08274,2,31986,160,,,,
BL/ME25/08274,3,34018,100,,,,
BL/ME25/08274,4,34014,200,,,,
BL/ME25/08274,5,34017,100,,,,
BL/ME25/08274,6,31543,300,,,,
BL/ME25/08274,7,31549,300,,,,
BL/ME25/08274,8,31569,300,,,,
BL/ME25/08274,9,32001,90,,,,
BL/ME25/08274,10,34015,200,,,,
BL/ME25/08274,11,35585,100,,,,
BL/ME25/08274,12,34016,300,,,,
BL/ME25/08274,13,31461,200,,,,
BL/ME25/06857,33,35602,50,,,,
BL/ME25/06857,34,31785,36,,,,
BL/ME25/06857,35,31678,60,,,,
BL/ME25/06857,36,31995,100,,,,
BL/ME25/06857,37,31994,100,,,,
BL/ME25/06857,38,31779,180,1403,,,
BL/ME25/06857,39,31734,60,,,,
BL/ME25/06857,40,34393,120,,,,
BL/ME25/06857,41,31667,40,,,,
BL/ME25/06857,42,31721,100,,,,
BL/ME25/06857,43,31463,200,,,,
BL/ME25/06857,44,31723,600,,,,
BL/ME25/06857,45,31548,100,,,,
BL/ME25/06857,46,31769,56,1403,,,
BL/ME25/06857,47,34408,50,,,,
BL/ME25/06857,48,35585,300,,,,
BL/ME25/06857,49,35580,100,,,,
BL/ME25/06857,50,31787,24,,,,
BL/ME25/06857,51,31688,400,,,,
BL/ME25/06857,52,31698,200,1403,,,
BL/ME25/06857,53,32000,40,,,,
BL/ME25/06857,54,31587,100,,,,
BL/ME25/07405,1,31860,120,,,,
BL/ME25/07405,2,31860,0,,,,
BL/ME25/07405,3,31866,0,,,,
BL/ME25/07405,4,31866,0,,,,
BL/ME25/07405,5,31848,0,,,,
BL/ME25/07405,6,31876,0,,,,
BL/ME25/07405,7,31876,0,,,,
BL/ME25/07405,8,31841,0,,,,
BL/ME25/07405,9,31859,0,,,,
BL/ME25/07405,10,31865,0,,,,
BL/ME25/07405,11,36080,0,,,,
BL/ME25/07405,12,36079,0,1403,,,
BL/ME25/07405,13,36641,0,,,,
BL/ME25/07405,14,35997,0,,,,
BL/ME25/07405,15,31984,0,,,,
BL/ME25/07405,16,35840,0,,,,
BL/ME25/07719,33,34406,150,,,,
BL/ME25/07719,34,34013,200,,,,
BL/ME25/07719,35,34017,300,,,,
BL/ME25/07719,36,34392,320,,,,
BL/ME25/07724,1,31986,160,,,,
BL/ME25/07724,2,31985,480,,,,
BL/ME25/07724,3,31388,300,,,,
BL/ME25/07724,4,31463,200,,,,
BL/ME25/07724,5,31456,50,,,,
BL/ME25/07724,6,31732,2000,,,,
BL/ME25/07724,7,31756,120,,,,
BL/ME25/07724,8,31757,120,,,,
BL/ME25/07724,9,34015,300,,,,
BL/ME25/07724,10,34392,240,,,,
BL/ME25/07724,11,31729,300,,,,
BL/ME25/07724,12,31725,600,,,,
BL/ME25/07724,13,31724,300,,,,
BL/ME25/07724,14,31731,300,,,,
BL/ME25/07724,15,31733,60,,,,
BL/ME25/07724,16,35593,100,,,,
BL/ME25/07724,17,35585,300,,,,
BL/ME25/07724,18,31686,300,,,,
BL/ME25/07724,19,31647,400,,,,
BL/ME25/07724,20,31661,600,,,,
BL/ME25/07050,1,31953,0,,,,
BL/ME25/07050,2,31960,0,,,,
BL/ME25/07050,3,31509,0,,,,
BL/ME25/07837,1,31731,300,,,,
BL/ME25/07837,2,31730,240,,,,
BL/ME25/07837,3,31725,450,,,,
BL/ME25/07837,4,31724,300,,,,
BL/ME25/07837,5,31985,400,,,,
BL/ME25/07837,6,38744,18,,,,
BL/ME25/07837,7,38744,42,,,,
BL/ME25/07837,8,36658,30,,,,
BL/ME25/07837,9,36155,3,,,,
BL/ME25/07837,10,36155,27,,,,
BL/ME25/07837,11,36498,15,,,,
BL/ME25/07837,12,31554,700,,,,
BL/ME25/07837,13,31557,500,,,,
BL/ME25/07837,14,31551,500,,,,
BL/ME25/07837,15,31565,700,,,,
BL/ME25/07837,16,31584,500,,,,
BL/ME25/07837,17,34016,200,,,,
BL/ME25/07837,18,34015,200,,,,
BL/ME25/07837,19,34392,80,,,,
BL/ME25/07837,20,34393,60,,,,
BL/ME25/07837,21,31798,180,,,,
BL/ME25/07837,22,31799,180,,,,
BL/ME25/07837,23,31796,120,,,,
BL/ME25/07837,24,31803,120,,,,
BL/ME25/07837,25,31484,360,,,,
BL/ME25/07837,26,31485,80,,,,
BL/ME25/07837,27,31858,120,,,,
BL/ME25/07837,28,31860,60,,,,
BL/ME25/08254,10,31554,100,,,,
BL/ME25/08254,11,31411,1,,,,
BL/ME25/08254,12,32061,1,,,,
BL/ME25/08254,13,32071,1,,,,
BL/ME25/08254,14,32056,1,,,,
BL/ME25/08254,15,32066,1,,,,
BL/ME25/08254,16,32051,1,,,,
BL/ME25/08254,17,32046,1,,,,
BL/ME25/08247,40,31462,200,,,,
BL/ME25/08247,41,31472,100,,,,
BL/ME25/08247,42,31509,120,,,,
BL/ME25/08247,43,31860,480,,,,
BL/ME25/08247,44,31866,120,,,,
BL/ME25/08247,45,31543,300,,,,
BL/ME25/08247,46,31548,50,,,,
BL/ME25/08247,47,31557,600,,,,
BL/ME25/08247,48,31565,400,,,,
BL/ME25/08247,49,31594,200,,,,
BL/ME25/08247,50,31766,800,,,,
BL/ME25/08247,51,31760,560,,,,
BL/ME25/08247,52,34018,200,,,,
BL/ME25/08247,53,34014,400,,,,
BL/ME25/08247,54,34015,1500,,,,
BL/ME25/08247,55,34013,400,,,,
BL/ME25/08247,56,34403,200,,,,
BL/ME25/05746,2,31418,5,,,,
BL/ME25/05746,3,31862,60,,,,
BL/ME25/05746,4,31493,120,,,,
BL/ME25/05746,5,31495,0,,,,
BL/ME25/05746,6,31495,0,,,,
BL/ME25/05746,7,31938,60,,,,
BL/ME25/05746,8,31971,60,,,,
BL/ME25/05746,9,31940,60,,,,
BL/ME25/05746,10,31953,60,,,,
BL/ME25/05746,11,31954,60,,,,
BL/ME25/05746,12,31836,60,,,,
BL/ME25/05746,13,31799,60,,,,
BL/ME25/05746,14,31822,60,,,,
BL/ME25/05746,15,31895,60,,,,
BL/ME25/05746,16,31887,120,,,,
BL/ME25/05746,17,31906,60,,,,
BL/ME25/05746,18,31891,60,,,,
BL/ME25/05746,19,31501,240,,,,
BL/ME25/05746,20,31502,80,,,,
BL/ME25/05746,21,31440,80,,,,
BL/ME25/05746,22,31441,40,,,,
BL/ME25/05746,23,31449,100,,,,
BL/ME25/05746,24,31482,100,,,,
BL/ME25/05746,25,31461,100,,,,
BL/ME25/05746,26,31463,200,,,,
BL/ME25/05746,27,31587,200,,,,
BL/ME25/05746,28,31986,160,,,,
BL/ME25/05746,29,32002,90,,,,
BL/ME25/05746,30,31723,200,,,,
BL/ME25/05746,31,31730,60,,,,
BL/ME25/05746,32,31734,20,,,,
BL/ME25/05746,33,32085,12,,,,
BL/ME25/08274,14,31453,120,,,,
BL/ME25/08274,15,32002,90,,,,
BL/ME25/08274,16,32082,15,,,,
BL/ME25/08274,17,36155,30,,,,
BL/ME25/08274,18,32089,9,,,,
BL/ME25/08274,19,31734,100,,,,
BL/ME25/08245,30,38907,30,,,,
BL/ME25/08245,31,38744,30,,,,
BL/ME25/08245,32,36155,15,,,,
BL/ME25/08245,33,36498,9,,,,
BL/ME25/08245,34,39030,120,,,,
BL/ME25/08245,35,31388,120,,,,
BL/ME25/08245,36,31392,40,,,,
BL/ME25/08245,37,36077,60,,,,
BL/ME25/08245,38,31763,520,,,,
BL/ME25/08245,39,31377,120,,,,
BL/ME25/08245,40,31548,50,,,,
BL/ME25/08245,41,31993,700,,,,
BL/ME25/08245,42,31995,300,,,,
BL/ME25/06019,1,35584,1200,,,,
BL/ME25/06019,2,35574,800,,,,
BL/ME25/06019,3,35585,500,,,,
BL/ME25/06019,4,35576,500,,,,
BL/ME25/06019,5,35580,300,,,,
BL/ME25/06019,6,35586,300,,,,
BL/ME25/06019,7,35595,400,,,,
BL/ME25/06019,8,35596,300,,,,
BL/ME25/06019,9,35593,150,,,,
BL/ME25/06019,10,35602,100,,,,
BL/ME25/06019,11,34016,500,,,,
BL/ME25/06019,12,34015,500,,,,
BL/ME25/06019,13,34397,150,,,,
BL/ME25/06019,14,31858,120,,,,
BL/ME25/06019,15,31866,120,,,,
BL/ME25/06019,16,31859,60,,,,
BL/ME25/06019,17,31876,180,,,,
BL/ME25/06019,18,31860,300,,,,
BL/ME25/06019,19,31493,1800,,,,
BL/ME25/06019,20,31494,160,,,,
BL/ME25/06019,21,31850,320,,,,
BL/ME25/06019,22,31461,1000,,,,
BL/ME25/06019,23,31463,500,,,,
BL/ME25/06019,24,31449,300,,,,
BL/ME25/06019,25,31437,300,,,,
BL/ME25/06019,26,31686,500,,,,
BL/ME25/06019,27,31688,300,,,,
BL/ME25/06019,28,31674,300,,,,
BL/ME25/06019,29,31706,300,,,,
BL/ME25/06019,30,31663,200,,,,
BL/ME25/06019,31,31687,300,,,,
BL/ME25/06019,32,31698,200,1403,,,
BL/ME25/06019,33,31665,400,,,,
BL/ME25/06019,34,31666,200,,,,
BL/ME25/06019,35,32000,160,,,,
BL/ME25/06019,36,32002,180,,,,
BL/ME25/06019,37,32088,30,,,,
BL/ME25/06019,38,36155,18,,,,
BL/ME25/06019,39,32089,18,,,,
BL/ME25/06019,40,31584,500,,,,
BL/ME25/08175,2,35576,500,,,,
BL/ME25/08175,3,34392,320,,,,
BL/ME25/08175,4,31565,500,,,,
BL/ME25/08175,5,31556,300,,,,
BL/ME25/08175,6,31567,100,,,,
BL/ME25/08175,7,31858,1200,,,,
BL/ME25/08175,8,31876,180,,,,
BL/ME25/08175,9,31859,180,,,,
BL/ME25/08175,10,31493,1200,,,,
BL/ME25/08175,11,31496,80,,,,
BL/ME25/08175,12,31461,300,,,,
BL/ME25/05443,1,34982,1400,,,,
BL/ME25/05443,2,34982,4592,,,,
BL/ME25/05443,3,31760,266,1403,,,
BL/ME25/05443,4,31760,728,,,,
BL/ME25/07549,1,35864,1,,,,
BL/ME25/07549,2,36085,0,,,,
BL/ME25/07549,3,31984,0,,,,
BL/ME25/07549,4,35840,0,,,,
BL/ME25/07549,5,32016,1,,,,
BL/ME25/07549,6,32017,1,,,,
BL/ME25/07549,7,32018,1,,,,
BL/ME25/07549,8,32019,1,,,,
BL/ME25/07549,9,32020,1,,,,
BL/ME25/07549,10,39945,0,,,,
BL/ME25/07549,11,36239,0,,,,
BL/ME25/07549,12,36241,0,,,,
BL/ME25/07549,13,33636,0,,,,
BL/ME25/07549,14,33637,0,,,,
BL/ME25/07549,15,33638,0,,,,
BL/ME25/07549,16,39947,0,,,,
BL/ME25/07549,17,39953,0,,,,
BL/ME25/07549,18,41924,0,,,,
BL/ME25/07549,19,39954,0,,,,
BL/ME25/07549,20,33635,0,,,,
BL/ME25/07741,1,34015,500,,,,
BL/ME25/07741,2,34016,500,,,,
BL/ME25/07741,3,35585,500,,,,
BL/ME25/07741,4,35584,500,,,,
BL/ME25/07741,5,31557,500,,,,
BL/ME25/07741,6,31993,300,,,,
BL/ME25/07741,7,31994,300,,,,
BL/ME25/07741,8,31725,750,,,,
BL/ME25/07741,9,31724,500,,,,
BL/ME25/07741,10,32084,30,,,,
BL/ME25/07741,11,32085,30,,,,
BL/ME25/07741,12,32086,30,,,,
BL/ME25/07741,13,32088,30,,,,
BL/ME25/07837,29,31848,60,,,,
BL/ME25/07837,30,31493,240,,,,
BL/ME25/07837,31,31495,75,,,,
BL/ME25/07837,32,32079,30,,,,
BL/ME25/07837,33,32080,30,1403,,,
BL/ME25/07837,34,32081,30,,,,
BL/ME25/07837,35,31475,100,,,,
BL/ME25/07837,36,31466,50,,,,
BL/ME25/07837,37,31442,20,,,,
BL/ME25/08015,1,31725,600,,,,
BL/ME25/08015,2,31724,300,,,,
BL/ME25/08015,3,35576,100,,,,
BL/ME25/08015,4,32086,18,,,,
BL/ME25/08015,5,31551,100,,,,
BL/ME25/08015,6,31554,100,,,,
BL/ME25/08015,7,31565,100,,,,
BL/ME25/08485,9,31770,80,,,,
BL/ME25/08485,10,34209,18,,,,
BL/ME25/08485,11,34210,18,,,,
BL/ME25/08485,12,34212,18,,,,
BL/ME25/08485,13,34214,12,,,,
BL/ME25/05741,1,34017,300,,,,
BL/ME25/05741,2,34397,100,,,,
BL/ME25/05741,3,34015,1000,,,,
BL/ME25/05741,4,34013,300,,,,
BL/ME25/05741,5,34406,100,,,,
BL/ME25/05741,6,35580,200,,,,
BL/ME25/05741,7,35587,100,,,,
BL/ME25/05741,8,35586,300,,,,
BL/ME25/05741,9,35585,300,,,,
BL/ME25/05741,10,35584,300,,,,
BL/ME25/05741,11,35576,200,,,,
BL/ME25/05741,12,35578,200,,,,
BL/ME25/05741,13,34402,100,,,,
BL/ME25/05741,14,34399,100,,,,
BL/ME25/05741,15,34014,300,,,,
BL/ME25/05741,16,34018,300,,,,
BL/ME25/05741,17,31762,90,,,,
BL/ME25/05741,18,31761,150,,,,
BL/ME25/05741,19,31733,300,,,,
BL/ME25/05741,20,31725,1500,,,,
BL/ME25/05741,21,31565,1000,,,,
BL/ME25/05741,22,31732,2000,,,,
BL/ME25/06106,30,35596,60,,,,
BL/ME25/06106,31,35584,100,,,,
BL/ME25/06106,32,35585,100,,,,
BL/ME25/06106,33,35574,100,,,,
BL/ME25/06106,34,35593,50,,,,
BL/ME25/06106,35,32002,90,,,,
BL/ME25/06106,36,32000,40,,,,
BL/ME25/06106,37,32079,18,,,,
BL/ME25/06106,38,32080,18,,,,
BL/ME25/06106,39,32081,18,,,,
BL/ME25/06106,40,32088,15,,,,
BL/ME25/06946,1,35585,200,,,,
BL/ME25/06946,2,31771,52,1403,,,
BL/ME25/06946,3,34208,27,,,,
BL/ME25/06946,4,34208,108,,,,
BL/ME25/07889,12,31449,100,,,,
BL/ME25/07889,13,31451,80,,,,
BL/ME25/07889,14,31453,60,,,,
BL/ME25/07889,15,31473,100,,,,
BL/ME25/07889,16,34014,100,,,,
BL/ME25/07889,17,34016,200,,,,
BL/ME25/07889,18,34015,300,,,,
BL/ME25/07889,19,34013,200,,,,
BL/ME25/07889,20,34403,100,,,,
BL/ME25/07889,21,34017,100,,,,
BL/ME25/07889,22,31993,200,,,,
BL/ME25/07889,23,31994,300,,,,
BL/ME25/07889,24,31995,200,,,,
BL/ME25/07889,25,32000,40,,,,
BL/ME25/07889,26,32002,90,,,,
BL/ME25/07889,27,32086,18,,,,
BL/ME25/07890,1,34183,25,,,,
BL/ME25/07890,2,34201,25,,,,
BL/ME25/07890,3,34203,20,,,,
BL/ME25/07890,4,32086,30,,,,
BL/ME25/07890,5,32087,18,,,,
BL/ME25/07890,6,32087,12,,,,
BL/ME25/07890,7,32088,45,,,,
BL/ME25/07890,8,32082,6,,,,
BL/ME25/06110,1,31998,90,,,,
BL/ME25/06110,2,32003,90,,,,
BL/ME25/06110,3,32000,40,,,,
BL/ME25/06110,4,32002,90,,,,
BL/ME25/06110,5,31730,240,,,,
BL/ME25/06110,6,31731,200,,,,
BL/ME25/07174,1,31554,2500,,,,
BL/ME25/07174,2,31565,1500,,,,
BL/ME25/07174,3,31584,300,,,,
BL/ME25/07174,4,34018,500,,,,
BL/ME25/07174,5,35584,1000,,,,
BL/ME25/07174,6,34015,800,,,,
BL/ME25/07174,7,32085,60,,,,
BL/ME25/07174,8,32086,102,,,,
BL/ME25/07174,9,32087,102,,,,
BL/ME25/07174,10,32088,6,,,,
BL/ME25/07174,11,32088,78,,,,
BL/ME25/07174,12,36155,84,,,,
BL/ME25/07174,13,31803,120,,,,
BL/ME25/07174,14,31794,120,,,,
BL/ME25/07174,15,31796,120,,,,
BL/ME25/07174,16,31821,120,,,,
BL/ME25/07174,17,31803,120,,,,
BL/ME25/07174,18,31969,120,,,,
BL/ME25/07174,19,38744,84,,,,
BL/ME25/07339,6,31725,450,,,,
BL/ME25/07339,7,31724,200,,,,
BL/ME25/07339,8,31729,450,,,,
BL/ME25/07339,9,31733,90,,,,
BL/ME25/07339,10,31985,160,,,,
BL/ME25/06019,41,31595,300,,,,
BL/ME25/06019,42,31587,300,,,,
BL/ME25/06019,43,31528,150,,,,
BL/ME25/06019,44,31730,180,,,,
BL/ME25/06019,45,31731,300,,,,
BL/ME25/06019,46,31737,1000,,,,
BL/ME25/06019,47,31740,800,,,,
BL/ME25/06019,48,31517,120,,,,
BL/ME25/07210,13,31858,1500,,,,
BL/ME25/07210,14,31866,300,,,,
BL/ME25/07210,15,31848,300,,,,
BL/ME25/07210,16,31876,240,,,,
BL/ME25/07210,17,31860,600,,,,
BL/ME25/07210,18,31841,240,,,,
BL/ME25/07210,19,31870,180,,,,
BL/ME25/07210,20,31859,600,,,,
BL/ME25/07210,21,31864,180,,,,
BL/ME25/07210,22,31493,240,,,,
BL/ME25/07210,23,31847,120,,,,
BL/ME25/07210,24,31993,1000,,,,
BL/ME25/07210,25,31995,900,,,,
BL/ME25/07210,26,32001,270,,,,
BL/ME25/07467,41,34408,50,,,,
BL/ME25/07467,42,31734,40,,,,
BL/ME25/07467,43,31787,40,,,,
BL/ME25/07467,44,37128,150,,,,
BL/ME25/07467,45,31866,60,,,,
BL/ME25/07467,46,31952,60,,,,
BL/ME25/07467,47,34183,100,,,,
BL/ME25/07519,1,31554,1000,,,,
BL/ME25/07519,2,31557,500,,,,
BL/ME25/07519,3,31552,160,,,,
BL/ME25/07519,4,32086,30,,,,
BL/ME25/07519,5,32087,60,,,,
BL/ME25/07519,6,32088,12,,,,
BL/ME25/07519,7,32088,33,,,,
BL/ME25/07519,8,32089,15,,,,
BL/ME25/07519,9,32082,15,,,,
BL/ME25/07519,10,32080,30,1403,,,
BL/ME25/07519,11,31725,1500,,,,
BL/ME25/07519,12,31724,1000,,,,
BL/ME25/07519,13,31987,50,,,,
BL/ME25/07519,14,31733,150,,,,
BL/ME25/07519,15,31729,450,,,,
BL/ME25/07519,16,36081,60,,,,
BL/ME25/07519,17,34016,500,,,,
BL/ME25/07519,18,34017,200,,,,
BL/ME25/07519,19,34014,200,,,,
BL/ME25/07519,20,35585,500,,,,
BL/ME25/07519,21,35584,300,,,,
BL/ME25/07519,22,35576,200,,,,
BL/ME25/07519,23,35596,120,,,,
BL/ME25/07519,24,31993,600,,,,
BL/ME25/07736,12,32089,15,,,,
BL/ME25/07736,13,32088,30,,,,
BL/ME25/07741,14,32089,15,,,,
BL/ME25/07741,15,32079,30,,,,
BL/ME25/07741,16,31441,100,,,,
BL/ME25/07741,17,31726,360,,,,
BL/ME25/08086,12,31373,120,,,,
BL/ME25/08086,13,31373,0,,,,
BL/ME25/08086,14,39905,200,,,,
BL/ME25/08086,15,39905,0,,,,
BL/ME25/08086,16,39907,40,,,,
BL/ME25/08086,17,39907,0,,,,
BL/ME25/08093,1,31357,100,,,,
BL/ME25/08093,2,31772,260,,,,
BL/ME25/08093,3,31773,440,1403,,,
BL/ME25/08093,4,31766,400,,,,
BL/ME25/08093,5,31769,140,,,,
BL/ME25/08093,6,31355,100,,,,
BL/ME25/08093,7,31356,100,,,,
BL/ME25/08093,8,31760,70,,,,
BL/ME25/08111,1,31543,100,,,,
BL/ME25/05538,1,35574,100,,,,
BL/ME25/05538,2,35584,100,,,,
BL/ME25/05538,3,31557,100,,,,
BL/ME25/06834,1,31730,60,,,,
BL/ME25/06834,2,31724,100,,,,
BL/ME25/06834,3,35584,700,,,,
BL/ME25/06834,4,35574,500,,,,
BL/ME25/06834,5,35585,300,,,,
BL/ME25/06834,6,35580,200,,,,
BL/ME25/06834,7,35586,200,,,,
